time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.novatel_msg_header.message_name,.novatel_msg_header.port,.novatel_msg_header.sequence_num,.novatel_msg_header.percent_idle_time,.novatel_msg_header.gps_time_status,.novatel_msg_header.gps_week_num,.novatel_msg_header.gps_seconds,.novatel_msg_header.receiver_status.original_status_code,.novatel_msg_header.receiver_status.error_flag,.novatel_msg_header.receiver_status.temperature_flag,.novatel_msg_header.receiver_status.voltage_supply_flag,.novatel_msg_header.receiver_status.antenna_powered,.novatel_msg_header.receiver_status.antenna_is_open,.novatel_msg_header.receiver_status.antenna_is_shorted,.novatel_msg_header.receiver_status.cpu_overload_flag,.novatel_msg_header.receiver_status.com1_buffer_overrun,.novatel_msg_header.receiver_status.com2_buffer_overrun,.novatel_msg_header.receiver_status.com3_buffer_overrun,.novatel_msg_header.receiver_status.usb_buffer_overrun,.novatel_msg_header.receiver_status.rf1_agc_flag,.novatel_msg_header.receiver_status.rf2_agc_flag,.novatel_msg_header.receiver_status.almanac_flag,.novatel_msg_header.receiver_status.position_solution_flag,.novatel_msg_header.receiver_status.position_fixed_flag,.novatel_msg_header.receiver_status.clock_steering_status_enabled,.novatel_msg_header.receiver_status.clock_model_flag,.novatel_msg_header.receiver_status.oemv_external_oscillator_flag,.novatel_msg_header.receiver_status.software_resource_flag,.novatel_msg_header.receiver_status.aux1_status_event_flag,.novatel_msg_header.receiver_status.aux2_status_event_flag,.novatel_msg_header.receiver_status.aux3_status_event_flag,.novatel_msg_header.receiver_software_version,.week,.seconds,.latitude,.longitude,.height,.north_velocity,.east_velocity,.up_velocity,.roll,.pitch,.azimuth,.status
2023/12/25/17:16:25.923398,882123,1703495785,923154658,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119803.93,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119803.93,24.8828447661,121.1560761,352.5191,-0.6161,0.2148,-0.0303,-1.808164026,-0.96983478,160.717649035,INS_SOLUTION_GOOD
2023/12/25/17:16:25.932641,882124,1703495785,932371904,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119803.94,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119803.94,24.8828447103,121.156076122,352.5187,-0.6199,0.2153,-0.0322,-1.806194962,-0.981436128,160.715471903,INS_SOLUTION_GOOD
2023/12/25/17:16:25.944336,882125,1703495785,944024272,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119803.95,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119803.95,24.8828446541,121.156076143,352.5184,-0.6227,0.2175,-0.0324,-1.796916448,-0.977257284,160.714712646,INS_SOLUTION_GOOD
2023/12/25/17:16:25.953514,882126,1703495785,953105786,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119803.96,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119803.96,24.8828445978,121.156076164,352.5181,-0.6226,0.219,-0.0288,-1.790193144,-0.98564343,160.711791272,INS_SOLUTION_GOOD
2023/12/25/17:16:25.962910,882127,1703495785,962461781,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119803.97,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119803.97,24.8828445415,121.156076186,352.5179,-0.6243,0.2198,-0.0258,-1.788119249,-0.987043442,160.708311106,INS_SOLUTION_GOOD
2023/12/25/17:16:25.973488,882128,1703495785,973221427,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119803.98,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119803.98,24.8828444848,121.156076208,352.5176,-0.6263,0.2221,-0.0269,-1.788951036,-0.988327541,160.707753786,INS_SOLUTION_GOOD
2023/12/25/17:16:25.983335,882129,1703495785,983051824,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119803.99,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119803.99,24.882844428,121.15607623,352.5173,-0.6291,0.225,-0.0316,-1.788449104,-0.98197782,160.705479154,INS_SOLUTION_GOOD
2023/12/25/17:16:25.997305,882130,1703495785,997069570,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119804.0,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.0,24.8828443711,121.156076252,352.517,-0.6315,0.2288,-0.035,-1.784431597,-0.97819541,160.700692432,INS_SOLUTION_GOOD
2023/12/25/17:16:26.011607,882131,1703495786,11350153,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119804.01,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.01,24.8828443139,121.156076275,352.5166,-0.6316,0.2317,-0.0321,-1.777114778,-0.981354193,160.697454114,INS_SOLUTION_GOOD
2023/12/25/17:16:26.014243,882132,1703495786,13872652,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119804.02,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.02,24.8828442568,121.156076298,352.5164,-0.6319,0.2337,-0.0277,-1.774621473,-0.984441008,160.693423154,INS_SOLUTION_GOOD
2023/12/25/17:16:26.022692,882133,1703495786,22332824,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119804.03,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.03,24.8828441997,121.156076321,352.5161,-0.6321,0.2358,-0.0252,-1.77691117,-0.990042458,160.69062836,INS_SOLUTION_GOOD
2023/12/25/17:16:26.033762,882134,1703495786,33513383,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119804.04,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.04,24.8828441425,121.156076344,352.5158,-0.6326,0.2407,-0.0325,-1.785384824,-0.985165424,160.68596177,INS_SOLUTION_GOOD
2023/12/25/17:16:26.044353,882135,1703495786,44024371,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119804.05,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.05,24.8828440852,121.156076368,352.5154,-0.6339,0.2447,-0.038,-1.790846436,-0.973846334,160.681687395,INS_SOLUTION_GOOD
2023/12/25/17:16:26.053013,882136,1703495786,52681681,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119804.06,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.06,24.8828440278,121.156076392,352.515,-0.6373,0.2489,-0.0391,-1.788480129,-0.953124683,160.67973397,INS_SOLUTION_GOOD
2023/12/25/17:16:26.063585,882137,1703495786,63350988,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119804.07,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.07,24.8828439699,121.156076417,352.5147,-0.6415,0.2523,-0.0317,-1.79047213,-0.942459628,160.675428465,INS_SOLUTION_GOOD
2023/12/25/17:16:26.073298,882138,1703495786,73029924,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119804.08,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.08,24.8828439118,121.156076442,352.5144,-0.6461,0.2538,-0.03,-1.80212453,-0.937837249,160.67282868,INS_SOLUTION_GOOD
2023/12/25/17:16:26.082630,882139,1703495786,82317954,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119804.09,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.09,24.8828438532,121.156076467,352.5141,-0.6508,0.2553,-0.0307,-1.814340505,-0.93700691,160.666380086,INS_SOLUTION_GOOD
2023/12/25/17:16:26.094960,882140,1703495786,94644108,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119804.1,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.1,24.882843794,121.156076492,352.5137,-0.6575,0.2586,-0.0365,-1.822022103,-0.937856608,160.664413365,INS_SOLUTION_GOOD
2023/12/25/17:16:26.103443,882141,1703495786,103162066,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119804.11,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.11,24.8828437344,121.156076518,352.5133,-0.6621,0.2642,-0.0397,-1.824374065,-0.941855408,160.661692101,INS_SOLUTION_GOOD
2023/12/25/17:16:26.112600,882142,1703495786,112266546,,INSPVAA,USB2,0,34.0,FINESTEERING,2294,119804.12,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.12,24.8828436744,121.156076544,352.5129,-0.6671,0.2665,-0.0399,-1.832137446,-0.941852639,160.653603193,INS_SOLUTION_GOOD
2023/12/25/17:16:26.123324,882143,1703495786,123006311,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.13,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.13,24.8828436139,121.15607657,352.5126,-0.672,0.2652,-0.0345,-1.837910699,-0.952412682,160.650229481,INS_SOLUTION_GOOD
2023/12/25/17:16:26.133214,882144,1703495786,132874117,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.14,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.14,24.8828435531,121.156076597,352.5122,-0.6743,0.2653,-0.0334,-1.845834802,-0.972571433,160.648702155,INS_SOLUTION_GOOD
2023/12/25/17:16:26.144206,882145,1703495786,143855958,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.15,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.15,24.8828434921,121.156076623,352.5119,-0.6768,0.2658,-0.0347,-1.85580951,-0.985056481,160.646578184,INS_SOLUTION_GOOD
2023/12/25/17:16:26.153429,882146,1703495786,153087458,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.16,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.16,24.882843431,121.156076649,352.5115,-0.6778,0.2652,-0.0386,-1.859924881,-0.986369663,160.644573815,INS_SOLUTION_GOOD
2023/12/25/17:16:26.163198,882147,1703495786,162876594,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.17,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.17,24.8828433696,121.156076675,352.5111,-0.6804,0.2643,-0.0381,-1.862319771,-0.97450031,160.639737025,INS_SOLUTION_GOOD
2023/12/25/17:16:26.172583,882148,1703495786,172280880,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.18,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.18,24.882843308,121.156076701,352.5107,-0.6841,0.2639,-0.0351,-1.867983729,-0.966802266,160.637904749,INS_SOLUTION_GOOD
2023/12/25/17:16:26.183357,882149,1703495786,183059324,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.19,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.19,24.882843246,121.156076727,352.5103,-0.6876,0.2666,-0.036,-1.870190052,-0.96742784,160.631537665,INS_SOLUTION_GOOD
2023/12/25/17:16:26.194552,882150,1703495786,194305304,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.2,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.2,24.8828431838,121.156076754,352.51,-0.6908,0.2674,-0.038,-1.877081137,-0.971103476,160.628751581,INS_SOLUTION_GOOD
2023/12/25/17:16:26.202603,882151,1703495786,202320749,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.21,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.21,24.8828431212,121.15607678,352.5096,-0.6947,0.2646,-0.0416,-1.887465148,-0.987387012,160.618744001,INS_SOLUTION_GOOD
2023/12/25/17:16:26.213258,882152,1703495786,212960921,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.22,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.22,24.8828430583,121.156076806,352.5091,-0.6968,0.2647,-0.0439,-1.884214376,-0.980442551,160.616985041,INS_SOLUTION_GOOD
2023/12/25/17:16:26.223262,882153,1703495786,222932220,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.23,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.23,24.8828429953,121.156076832,352.5087,-0.6994,0.2674,-0.0461,-1.885489301,-0.968859917,160.610665403,INS_SOLUTION_GOOD
2023/12/25/17:16:26.233364,882154,1703495786,233088251,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.24,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.24,24.8828429319,121.156076858,352.5082,-0.7038,0.2676,-0.0472,-1.890665894,-0.961095505,160.603769702,INS_SOLUTION_GOOD
2023/12/25/17:16:26.244240,882155,1703495786,243908383,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.25,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.25,24.8828428681,121.156076885,352.5077,-0.7088,0.2661,-0.0475,-1.898005026,-0.962217084,160.599468606,INS_SOLUTION_GOOD
2023/12/25/17:16:26.253411,882156,1703495786,253054395,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.26,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.26,24.8828428038,121.156076911,352.5073,-0.7134,0.2681,-0.0456,-1.89488665,-0.963024459,160.593177695,INS_SOLUTION_GOOD
2023/12/25/17:16:26.262651,882157,1703495786,262287494,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.27,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.27,24.8828427393,121.156076937,352.5068,-0.7165,0.2698,-0.0458,-1.895058486,-0.971436865,160.58516818,INS_SOLUTION_GOOD
2023/12/25/17:16:26.273139,882158,1703495786,272782964,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.28,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.28,24.8828426745,121.156076964,352.5063,-0.7185,0.2687,-0.0464,-1.903708559,-0.965274192,160.579304342,INS_SOLUTION_GOOD
2023/12/25/17:16:26.285056,882159,1703495786,282938156,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.29,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.29,24.8828426094,121.15607699,352.5059,-0.722,0.2679,-0.0443,-1.901755763,-0.960412485,160.572760096,INS_SOLUTION_GOOD
2023/12/25/17:16:26.294638,882160,1703495786,294326072,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.3,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.3,24.8828425441,121.156077017,352.5054,-0.7257,0.2693,-0.041,-1.903121525,-0.948648347,160.568788914,INS_SOLUTION_GOOD
2023/12/25/17:16:26.303466,882161,1703495786,303162132,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.31,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.31,24.8828424783,121.156077044,352.5051,-0.7295,0.273,-0.0363,-1.903202092,-0.945413336,160.564507278,INS_SOLUTION_GOOD
2023/12/25/17:16:26.313713,882162,1703495786,313449407,,INSPVAA,USB2,0,39.0,FINESTEERING,2294,119804.32,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119804.32,24.8828424122,121.15607707,352.5047,-0.7341,0.2732,-0.0347,-1.909608964,-0.950101636,160.559859286,INS_SOLUTION_GOOD
