time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2023/12/25/17:11:51.797879,167294,1703495511,795567264,/gps,0,0,24.8828392917,121.156030427,352.420013428,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.00013924001047968884, 0.0, 0.0, 0.0, 0.00026244001361489314)",2
2023/12/25/17:11:51.849037,167295,1703495511,844942136,/gps,0,0,24.8828392183,121.156030458,352.420013428,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.00013924001047968884, 0.0, 0.0, 0.0, 0.00026244001361489314)",2
2023/12/25/17:11:51.898365,167296,1703495511,895660837,/gps,0,0,24.8828391317,121.156030495,352.420013428,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.00013924001047968884, 0.0, 0.0, 0.0, 0.00026244001361489314)",2
2023/12/25/17:11:51.947667,167297,1703495511,945385011,/gps,0,0,24.88283903,121.15603054,352.420013428,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.00013924001047968884, 0.0, 0.0, 0.0, 0.00026244001361489314)",2
2023/12/25/17:11:52.011369,167298,1703495512,9830059,/gps,0,0,24.8828389133,121.156030593,352.420013428,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.00013924001047968884, 0.0, 0.0, 0.0, 0.00026244001361489314)",2
2023/12/25/17:11:52.048489,167299,1703495512,45746859,/gps,0,0,24.88283878,121.156030653,352.420013428,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:52.097738,167300,1703495512,95570598,/gps,0,0,24.8828386317,121.156030723,352.420013428,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:52.147865,167301,1703495512,145474480,/gps,0,0,24.8828384683,121.1560308,352.420013428,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:52.198204,167302,1703495512,196017946,/gps,0,0,24.88283829,121.156030883,352.420013428,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:52.247689,167303,1703495512,245560029,/gps,0,0,24.8828380967,121.156030975,352.420013428,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:52.297817,167304,1703495512,295748625,/gps,0,0,24.8828378917,121.156031073,352.420013428,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:52.346525,167305,1703495512,345342952,/gps,0,0,24.8828376733,121.156031178,352.420013428,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:52.398763,167306,1703495512,395809728,/gps,0,0,24.8828374383,121.15603129,352.420013428,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:52.448524,167307,1703495512,445743406,/gps,0,0,24.88283719,121.156031407,352.420013428,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:52.497936,167308,1703495512,496038153,/gps,0,0,24.8828369283,121.156031528,352.410003662,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:52.547710,167309,1703495512,545732901,/gps,0,0,24.882836655,121.156031657,352.410003662,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:52.597769,167310,1703495512,595829829,/gps,0,0,24.8828363683,121.15603179,352.410003662,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:52.647425,167311,1703495512,645361662,/gps,0,0,24.88283607,121.156031925,352.410003662,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:52.697574,167312,1703495512,695559327,/gps,0,0,24.88283576,121.156032063,352.410003662,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:52.747823,167313,1703495512,745522332,/gps,0,0,24.88283544,121.156032205,352.410003662,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:52.797824,167314,1703495512,795555333,/gps,0,0,24.8828351117,121.156032352,352.410003662,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:52.847661,167315,1703495512,845547757,/gps,0,0,24.8828347767,121.156032505,352.410003662,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:52.897866,167316,1703495512,895827848,/gps,0,0,24.88283443,121.156032663,352.399993896,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:52.947221,167317,1703495512,945357096,/gps,0,0,24.882834075,121.156032827,352.399993896,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:53.010564,167318,1703495512,999331009,/gps,0,0,24.8828337083,121.156032993,352.399993896,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00025600002431869565)",2
2023/12/25/17:11:53.047324,167319,1703495513,45231291,/gps,0,0,24.8828333333,121.15603316,352.399993896,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:53.097533,167320,1703495513,95509706,/gps,0,0,24.8828329467,121.156033332,352.390014648,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:53.148989,167321,1703495513,145391702,/gps,0,0,24.8828325483,121.156033508,352.390014648,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:53.197915,167322,1703495513,195867470,/gps,0,0,24.88283214,121.156033687,352.390014648,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:53.247661,167323,1703495513,245430068,/gps,0,0,24.8828317267,121.156033877,352.390014648,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:53.298422,167324,1703495513,296051172,/gps,0,0,24.8828313083,121.156034077,352.380004883,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:53.349678,167325,1703495513,345189732,/gps,0,0,24.882830875,121.156034287,352.380004883,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:53.397937,167326,1703495513,395721317,/gps,0,0,24.882830425,121.156034495,352.380004883,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:53.448557,167327,1703495513,445728967,/gps,0,0,24.882829965,121.156034707,352.380004883,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:53.497657,167328,1703495513,495725672,/gps,0,0,24.8828295033,121.156034928,352.380004883,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:53.547618,167329,1703495513,545510062,/gps,0,0,24.8828290333,121.156035158,352.369995117,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:53.597655,167330,1703495513,595512560,/gps,0,0,24.8828285467,121.156035392,352.369995117,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:53.647268,167331,1703495513,645371089,/gps,0,0,24.88282805,121.156035622,352.369995117,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:53.697666,167332,1703495513,695499112,/gps,0,0,24.8828275383,121.156035848,352.359985352,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:53.747134,167333,1703495513,745724046,/gps,0,0,24.8828270183,121.156036082,352.359985352,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:53.798262,167334,1703495513,795753179,/gps,0,0,24.8828264867,121.15603632,352.359985352,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:53.847209,167335,1703495513,845329788,/gps,0,0,24.8828259467,121.156036565,352.359985352,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:53.897406,167336,1703495513,895922458,/gps,0,0,24.8828253983,121.156036817,352.350006104,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:53.947370,167337,1703495513,945312552,/gps,0,0,24.8828248383,121.15603707,352.350006104,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.010695,167338,1703495513,999310413,/gps,0,0,24.8828242667,121.156037325,352.350006104,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.047247,167339,1703495514,45178118,/gps,0,0,24.8828236783,121.156037578,352.339996338,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.098094,167340,1703495514,95495867,/gps,0,0,24.8828230783,121.156037828,352.339996338,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.147784,167341,1703495514,145634271,/gps,0,0,24.8828224733,121.156038085,352.339996338,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.198079,167342,1703495514,195964558,/gps,0,0,24.88282187,121.156038352,352.329986572,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.247543,167343,1703495514,245466335,/gps,0,0,24.8828212483,121.156038622,352.329986572,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.297840,167344,1703495514,295673728,/gps,0,0,24.8828206033,121.156038893,352.329986572,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.348476,167345,1703495514,345322502,/gps,0,0,24.8828199483,121.156039172,352.329986572,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.398017,167346,1703495514,396470669,/gps,0,0,24.88281929,121.15603945,352.329986572,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.447580,167347,1703495514,445425834,/gps,0,0,24.882818635,121.156039727,352.320007324,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.497701,167348,1703495514,495536904,/gps,0,0,24.882817985,121.156039997,352.320007324,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.548774,167349,1703495514,545213178,/gps,0,0,24.8828173383,121.156040283,352.309997559,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.597778,167350,1703495514,595716755,/gps,0,0,24.8828166883,121.156040602,352.309997559,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.647408,167351,1703495514,645292276,/gps,0,0,24.8828160317,121.156040932,352.309997559,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.697401,167352,1703495514,695445368,/gps,0,0,24.8828153733,121.156041277,352.299987793,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.748447,167353,1703495514,745425050,/gps,0,0,24.8828147083,121.156041612,352.299987793,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.797622,167354,1703495514,795498399,/gps,0,0,24.8828140233,121.156041933,352.290008545,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.847704,167355,1703495514,845589089,/gps,0,0,24.8828133167,121.156042242,352.290008545,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.898222,167356,1703495514,895582864,/gps,0,0,24.8828126017,121.156042543,352.279998779,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:54.947433,167357,1703495514,945310199,/gps,0,0,24.88281187,121.156042845,352.269989014,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:55.011669,167358,1703495514,999576864,/gps,0,0,24.88281113,121.156043142,352.269989014,"(0.00021024998790025728, 0.0, 0.0, 0.0, 0.00013688999257296334, 0.0, 0.0, 0.0, 0.00024963997589111386)",2
2023/12/25/17:11:55.047083,167359,1703495515,45164306,/gps,0,0,24.882810385,121.156043428,352.260009766,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:55.097496,167360,1703495515,95444087,/gps,0,0,24.88280964,121.15604373,352.239990234,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:55.147668,167361,1703495515,145502314,/gps,0,0,24.88280889,121.156044038,352.239990234,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:55.197940,167362,1703495515,195837367,/gps,0,0,24.88280813,121.156044365,352.230010986,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:55.247472,167363,1703495515,245445478,/gps,0,0,24.8828073733,121.156044705,352.230010986,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:55.297765,167364,1703495515,295579165,/gps,0,0,24.88280662,121.156045053,352.220001221,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:55.347335,167365,1703495515,345283691,/gps,0,0,24.882805865,121.156045403,352.209991455,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:55.397919,167366,1703495515,395779814,/gps,0,0,24.8828051067,121.156045753,352.200012207,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:55.447813,167367,1703495515,445631268,/gps,0,0,24.882804345,121.156046108,352.200012207,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:55.497684,167368,1703495515,495571185,/gps,0,0,24.882803595,121.156046477,352.200012207,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:55.547564,167369,1703495515,545384788,/gps,0,0,24.882802865,121.156046865,352.209991455,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:55.598016,167370,1703495515,595806304,/gps,0,0,24.882802125,121.156047242,352.209991455,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:55.647461,167371,1703495515,645928245,/gps,0,0,24.8828013917,121.156047607,352.209991455,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:55.697492,167372,1703495515,695447802,/gps,0,0,24.8828006567,121.156047967,352.209991455,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:55.747391,167373,1703495515,745416665,/gps,0,0,24.8827999283,121.156048333,352.200012207,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:55.797393,167374,1703495515,795408043,/gps,0,0,24.8827991967,121.1560487,352.200012207,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:55.847377,167375,1703495515,845222216,/gps,0,0,24.8827984717,121.156049067,352.200012207,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:55.897522,167376,1703495515,895478089,/gps,0,0,24.882797735,121.156049422,352.190002441,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:55.947530,167377,1703495515,945305079,/gps,0,0,24.8827970033,121.156049775,352.190002441,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:56.011449,167378,1703495515,999574549,/gps,0,0,24.8827962767,121.156050125,352.200012207,"(0.00021316001005113137, 0.0, 0.0, 0.0, 0.0001440000025033951, 0.0, 0.0, 0.0, 0.00025281002956867304)",2
2023/12/25/17:11:56.048274,167379,1703495516,45550666,/gps,0,0,24.8827955567,121.156050472,352.190002441,"(0.0002190400001323223, 0.0, 0.0, 0.0, 0.00015128999002933519, 0.0, 0.0, 0.0, 0.000259210019000769)",2
2023/12/25/17:11:56.097357,167380,1703495516,95474792,/gps,0,0,24.8827948367,121.156050812,352.190002441,"(0.0002190400001323223, 0.0, 0.0, 0.0, 0.00015128999002933519, 0.0, 0.0, 0.0, 0.000259210019000769)",2
2023/12/25/17:11:56.147905,167381,1703495516,145483283,/gps,0,0,24.8827941133,121.156051148,352.190002441,"(0.0002190400001323223, 0.0, 0.0, 0.0, 0.00015128999002933519, 0.0, 0.0, 0.0, 0.000259210019000769)",2
2023/12/25/17:11:56.197902,167382,1703495516,195864689,/gps,0,0,24.8827933967,121.156051482,352.179992676,"(0.0002190400001323223, 0.0, 0.0, 0.0, 0.00015128999002933519, 0.0, 0.0, 0.0, 0.000259210019000769)",2
2023/12/25/17:11:56.248162,167383,1703495516,245296780,/gps,0,0,24.88279269,121.156051813,352.179992676,"(0.0002190400001323223, 0.0, 0.0, 0.0, 0.00015128999002933519, 0.0, 0.0, 0.0, 0.000259210019000769)",2
2023/12/25/17:11:56.297712,167384,1703495516,295745294,/gps,0,0,24.8827919833,121.156052142,352.170013428,"(0.0002190400001323223, 0.0, 0.0, 0.0, 0.00015128999002933519, 0.0, 0.0, 0.0, 0.000259210019000769)",2
2023/12/25/17:11:56.347427,167385,1703495516,345440760,/gps,0,0,24.882791275,121.156052468,352.170013428,"(0.0002190400001323223, 0.0, 0.0, 0.0, 0.00015128999002933519, 0.0, 0.0, 0.0, 0.000259210019000769)",2
2023/12/25/17:11:56.397883,167386,1703495516,395527196,/gps,0,0,24.88279056,121.156052788,352.170013428,"(0.0002190400001323223, 0.0, 0.0, 0.0, 0.00015128999002933519, 0.0, 0.0, 0.0, 0.000259210019000769)",2
2023/12/25/17:11:56.447814,167387,1703495516,445616046,/gps,0,0,24.88278986,121.156053105,352.160003662,"(0.0002190400001323223, 0.0, 0.0, 0.0, 0.00015128999002933519, 0.0, 0.0, 0.0, 0.000259210019000769)",2
2023/12/25/17:11:56.497966,167388,1703495516,495893754,/gps,0,0,24.882789165,121.156053427,352.160003662,"(0.0002190400001323223, 0.0, 0.0, 0.0, 0.00015128999002933519, 0.0, 0.0, 0.0, 0.000259210019000769)",2
2023/12/25/17:11:56.548305,167389,1703495516,545746943,/gps,0,0,24.88278847,121.156053752,352.160003662,"(0.0002190400001323223, 0.0, 0.0, 0.0, 0.00015128999002933519, 0.0, 0.0, 0.0, 0.000259210019000769)",2
2023/12/25/17:11:56.597806,167390,1703495516,595662882,/gps,0,0,24.8827877783,121.156054072,352.160003662,"(0.0002190400001323223, 0.0, 0.0, 0.0, 0.00015128999002933519, 0.0, 0.0, 0.0, 0.000259210019000769)",2
2023/12/25/17:11:56.647421,167391,1703495516,645176430,/gps,0,0,24.8827871017,121.156054397,352.160003662,"(0.0002190400001323223, 0.0, 0.0, 0.0, 0.00015128999002933519, 0.0, 0.0, 0.0, 0.000259210019000769)",2
2023/12/25/17:11:56.697589,167392,1703495516,695433497,/gps,0,0,24.8827864233,121.15605472,352.149993896,"(0.0002190400001323223, 0.0, 0.0, 0.0, 0.00015128999002933519, 0.0, 0.0, 0.0, 0.000259210019000769)",2
