time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.novatel_msg_header.message_name,.novatel_msg_header.port,.novatel_msg_header.sequence_num,.novatel_msg_header.percent_idle_time,.novatel_msg_header.gps_time_status,.novatel_msg_header.gps_week_num,.novatel_msg_header.gps_seconds,.novatel_msg_header.receiver_status.original_status_code,.novatel_msg_header.receiver_status.error_flag,.novatel_msg_header.receiver_status.temperature_flag,.novatel_msg_header.receiver_status.voltage_supply_flag,.novatel_msg_header.receiver_status.antenna_powered,.novatel_msg_header.receiver_status.antenna_is_open,.novatel_msg_header.receiver_status.antenna_is_shorted,.novatel_msg_header.receiver_status.cpu_overload_flag,.novatel_msg_header.receiver_status.com1_buffer_overrun,.novatel_msg_header.receiver_status.com2_buffer_overrun,.novatel_msg_header.receiver_status.com3_buffer_overrun,.novatel_msg_header.receiver_status.usb_buffer_overrun,.novatel_msg_header.receiver_status.rf1_agc_flag,.novatel_msg_header.receiver_status.rf2_agc_flag,.novatel_msg_header.receiver_status.almanac_flag,.novatel_msg_header.receiver_status.position_solution_flag,.novatel_msg_header.receiver_status.position_fixed_flag,.novatel_msg_header.receiver_status.clock_steering_status_enabled,.novatel_msg_header.receiver_status.clock_model_flag,.novatel_msg_header.receiver_status.oemv_external_oscillator_flag,.novatel_msg_header.receiver_status.software_resource_flag,.novatel_msg_header.receiver_status.aux1_status_event_flag,.novatel_msg_header.receiver_status.aux2_status_event_flag,.novatel_msg_header.receiver_status.aux3_status_event_flag,.novatel_msg_header.receiver_software_version,.week,.seconds,.latitude,.longitude,.height,.north_velocity,.east_velocity,.up_velocity,.roll,.pitch,.azimuth,.status
2023/12/25/17:07:05.196098,826380,1703495225,195786136,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.2,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.2,24.8828238659,121.15602018,352.7587,-0.0283,0.0148,-0.0011,-0.397522521,-0.000366296,156.053679683,INS_SOLUTION_GOOD
2023/12/25/17:07:05.205356,826381,1703495225,205068431,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.21,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.21,24.8828238633,121.156020182,352.7587,-0.0284,0.0151,0.0026,-0.399027947,-0.003659302,156.05143265,INS_SOLUTION_GOOD
2023/12/25/17:07:05.215237,826382,1703495225,214961607,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.22,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.22,24.8828238607,121.156020183,352.7587,-0.029,0.0148,0.0014,-0.402563636,-0.005613238,156.053474017,INS_SOLUTION_GOOD
2023/12/25/17:07:05.224103,826383,1703495225,223833229,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.23,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.23,24.8828238581,121.156020185,352.7587,-0.0291,0.0148,-0.0024,-0.403014516,-0.005021147,156.054483109,INS_SOLUTION_GOOD
2023/12/25/17:07:05.235362,826384,1703495225,235087564,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.24,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.24,24.8828238555,121.156020186,352.7587,-0.0297,0.0158,-0.0031,-0.400243013,-0.000684138,156.054661341,INS_SOLUTION_GOOD
2023/12/25/17:07:05.245972,826385,1703495225,245546085,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.25,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.25,24.8828238528,121.156020188,352.7587,-0.03,0.0166,-0.0012,-0.395703835,0.002000531,156.055643405,INS_SOLUTION_GOOD
2023/12/25/17:07:05.254974,826386,1703495225,254589803,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.26,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.26,24.8828238501,121.15602019,352.7586,-0.0307,0.0165,0.0011,-0.39727531,0.002649762,156.057542116,INS_SOLUTION_GOOD
2023/12/25/17:07:05.265461,826387,1703495225,265132425,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.27,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.27,24.8828238472,121.156020191,352.7586,-0.0316,0.0162,-0.0002,-0.400295588,-0.00346442,156.054503828,INS_SOLUTION_GOOD
2023/12/25/17:07:05.275358,826388,1703495225,275004874,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.28,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.28,24.8828238444,121.156020193,352.7586,-0.0318,0.0164,-0.0024,-0.400749989,-0.003716457,156.056351722,INS_SOLUTION_GOOD
2023/12/25/17:07:05.284210,826389,1703495225,283831408,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.29,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.29,24.8828238416,121.156020195,352.7586,-0.0316,0.0163,-0.0035,-0.400007063,-0.006295831,156.056824971,INS_SOLUTION_GOOD
2023/12/25/17:07:05.296051,826390,1703495225,295622125,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.3,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.3,24.8828238387,121.156020196,352.7585,-0.032,0.0163,-0.0024,-0.398340229,-0.0018924,156.057172725,INS_SOLUTION_GOOD
2023/12/25/17:07:05.305326,826391,1703495225,305034215,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.31,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.31,24.8828238358,121.156020198,352.7585,-0.0331,0.0162,-0.0009,-0.400275919,0.007309084,156.056140219,INS_SOLUTION_GOOD
2023/12/25/17:07:05.314181,826392,1703495225,313857440,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.32,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.32,24.8828238327,121.1560202,352.7585,-0.0351,0.0165,-0.0026,-0.402161593,0.011221175,156.053909442,INS_SOLUTION_GOOD
2023/12/25/17:07:05.325479,826393,1703495225,325193323,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.33,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.33,24.8828238294,121.156020201,352.7584,-0.0372,0.0171,-0.0044,-0.402304714,0.0119912,156.052171821,INS_SOLUTION_GOOD
2023/12/25/17:07:05.335299,826394,1703495225,334978975,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.34,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.34,24.882823826,121.156020203,352.7584,-0.039,0.0177,-0.0043,-0.400134804,0.013473828,156.054980087,INS_SOLUTION_GOOD
2023/12/25/17:07:05.345920,826395,1703495225,345519838,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.35,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.35,24.8828238224,121.156020205,352.7583,-0.0408,0.0183,-0.0037,-0.398488514,0.020566091,156.053896443,INS_SOLUTION_GOOD
2023/12/25/17:07:05.355339,826396,1703495225,354990759,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.36,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.36,24.8828238186,121.156020207,352.7583,-0.043,0.0191,-0.0024,-0.398324736,0.028805408,156.052021246,INS_SOLUTION_GOOD
2023/12/25/17:07:05.365213,826397,1703495225,364932981,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.37,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.37,24.8828238146,121.156020209,352.7583,-0.0458,0.0201,-0.0029,-0.397020528,0.032502032,156.053373818,INS_SOLUTION_GOOD
2023/12/25/17:07:05.374022,826398,1703495225,373760728,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.38,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.38,24.8828238103,121.156020211,352.7582,-0.0491,0.0215,-0.0032,-0.396568839,0.035475392,156.050874737,INS_SOLUTION_GOOD
2023/12/25/17:07:05.385719,826399,1703495225,385408957,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.39,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.39,24.8828238057,121.156020213,352.7582,-0.0522,0.0233,-0.0036,-0.395701324,0.033969783,156.050141918,INS_SOLUTION_GOOD
2023/12/25/17:07:05.396214,826400,1703495225,395909932,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.4,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.4,24.8828238009,121.156020216,352.7581,-0.055,0.0247,-0.0036,-0.393581043,0.036780524,156.051439656,INS_SOLUTION_GOOD
2023/12/25/17:07:05.404109,826401,1703495225,403746124,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.41,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.41,24.8828237958,121.156020218,352.7581,-0.0572,0.0258,-0.0032,-0.39028132,0.037941581,156.052856819,INS_SOLUTION_GOOD
2023/12/25/17:07:05.415563,826402,1703495225,415310209,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.42,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.42,24.8828237905,121.156020221,352.758,-0.0598,0.0274,-0.0026,-0.388726021,0.036286785,156.055160804,INS_SOLUTION_GOOD
2023/12/25/17:07:05.425190,826403,1703495225,424815923,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.43,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.43,24.8828237851,121.156020224,352.758,-0.0621,0.0288,-0.0015,-0.386957602,0.035739505,156.058875681,INS_SOLUTION_GOOD
2023/12/25/17:07:05.433967,826404,1703495225,433696390,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.44,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.44,24.8828237793,121.156020227,352.758,-0.065,0.0302,-0.0025,-0.386003758,0.03528222,156.061809669,INS_SOLUTION_GOOD
2023/12/25/17:07:05.445963,826405,1703495225,445487423,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.45,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.45,24.8828237733,121.15602023,352.7579,-0.0686,0.0308,-0.0042,-0.385788066,0.037941078,156.063898983,INS_SOLUTION_GOOD
2023/12/25/17:07:05.455203,826406,1703495225,454860234,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.46,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.46,24.8828237671,121.156020233,352.7579,-0.07,0.031,-0.0047,-0.381620922,0.034578556,156.067354116,INS_SOLUTION_GOOD
2023/12/25/17:07:05.464041,826407,1703495225,463732176,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.47,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.47,24.8828237606,121.156020236,352.7578,-0.0731,0.0322,-0.0042,-0.378718531,0.044787591,156.071008911,INS_SOLUTION_GOOD
2023/12/25/17:07:05.475635,826408,1703495225,475377562,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.48,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.48,24.8828237539,121.156020239,352.7578,-0.0763,0.0326,-0.0031,-0.378487361,0.051013968,156.072280918,INS_SOLUTION_GOOD
2023/12/25/17:07:05.485263,826409,1703495225,484934268,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.49,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.49,24.8828237468,121.156020243,352.7577,-0.0794,0.0333,-0.0047,-0.37565672,0.052283818,156.07529819,INS_SOLUTION_GOOD
2023/12/25/17:07:05.496150,826410,1703495225,495821394,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.5,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.5,24.8828237395,121.156020246,352.7577,-0.0827,0.0346,-0.0061,-0.37573693,0.054098816,156.076672701,INS_SOLUTION_GOOD
2023/12/25/17:07:05.505448,826411,1703495225,505141678,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.51,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.51,24.8828237318,121.15602025,352.7576,-0.0878,0.0369,-0.007,-0.373061765,0.06375177,156.075111447,INS_SOLUTION_GOOD
2023/12/25/17:07:05.515323,826412,1703495225,514958733,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.52,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.52,24.8828237238,121.156020253,352.7575,-0.0912,0.0374,-0.0095,-0.372112235,0.064850216,156.075809361,INS_SOLUTION_GOOD
2023/12/25/17:07:05.524134,826413,1703495225,523822175,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.53,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.53,24.8828237153,121.156020257,352.7574,-0.0951,0.039,-0.0095,-0.368648723,0.074099986,156.075970734,INS_SOLUTION_GOOD
2023/12/25/17:07:05.535567,826414,1703495225,535292474,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.54,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.54,24.8828237065,121.156020261,352.7573,-0.0997,0.0407,-0.0082,-0.365355672,0.082558016,156.072766558,INS_SOLUTION_GOOD
2023/12/25/17:07:05.546327,826415,1703495225,545742085,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.55,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.55,24.8828236973,121.156020265,352.7572,-0.1045,0.0426,-0.006,-0.365365457,0.091876228,156.071854716,INS_SOLUTION_GOOD
2023/12/25/17:07:05.554113,826416,1703495225,553825309,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.56,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.56,24.8828236877,121.15602027,352.7572,-0.1094,0.0451,-0.0063,-0.366050163,0.09418552,156.069278534,INS_SOLUTION_GOOD
2023/12/25/17:07:05.565586,826417,1703495225,565253336,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.57,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.57,24.8828236775,121.156020274,352.7571,-0.1159,0.0478,-0.0074,-0.365748353,0.100658253,156.066182668,INS_SOLUTION_GOOD
2023/12/25/17:07:05.575440,826418,1703495225,575004978,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.58,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.58,24.8828236668,121.156020279,352.757,-0.1212,0.0505,-0.0086,-0.362896073,0.098795194,156.063240851,INS_SOLUTION_GOOD
2023/12/25/17:07:05.583990,826419,1703495225,583759239,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.59,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.59,24.8828236557,121.156020285,352.7569,-0.1259,0.0538,-0.0077,-0.360926198,0.099719426,156.057795692,INS_SOLUTION_GOOD
2023/12/25/17:07:05.596081,826420,1703495225,595750574,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.6,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.6,24.8828236441,121.15602029,352.7568,-0.1304,0.0571,-0.0067,-0.360529716,0.102092095,156.055585742,INS_SOLUTION_GOOD
2023/12/25/17:07:05.605248,826421,1703495225,604975619,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.61,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.61,24.8828236321,121.156020296,352.7567,-0.1346,0.0604,-0.0063,-0.359721767,0.104129649,156.054173477,INS_SOLUTION_GOOD
2023/12/25/17:07:05.614285,826422,1703495225,613936614,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.62,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.62,24.8828236198,121.156020302,352.7567,-0.139,0.0641,-0.0064,-0.361298489,0.102386094,156.053876332,INS_SOLUTION_GOOD
2023/12/25/17:07:05.625551,826423,1703495225,625285979,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.63,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.63,24.882823607,121.156020309,352.7566,-0.144,0.0668,-0.0072,-0.363283357,0.101949552,156.053486971,INS_SOLUTION_GOOD
2023/12/25/17:07:05.635124,826424,1703495225,634863979,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.64,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.64,24.8828235938,121.156020315,352.7565,-0.149,0.0695,-0.0083,-0.362551843,0.105766193,156.053884598,INS_SOLUTION_GOOD
2023/12/25/17:07:05.645973,826425,1703495225,645617404,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.65,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.65,24.8828235801,121.156020323,352.7564,-0.154,0.0725,-0.0076,-0.362802576,0.103583106,156.056159436,INS_SOLUTION_GOOD
2023/12/25/17:07:05.655478,826426,1703495225,655223464,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.66,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.66,24.8828235661,121.15602033,352.7563,-0.1579,0.0749,-0.0077,-0.362454953,0.102272536,156.056818739,INS_SOLUTION_GOOD
2023/12/25/17:07:05.665195,826427,1703495225,664891845,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.67,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.67,24.8828235516,121.156020337,352.7562,-0.1616,0.0769,-0.0092,-0.364622051,0.101558003,156.05724855,INS_SOLUTION_GOOD
2023/12/25/17:07:05.674107,826428,1703495225,673796749,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.68,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.68,24.8828235369,121.156020345,352.7561,-0.166,0.0786,-0.0089,-0.365756228,0.102997975,156.056520394,INS_SOLUTION_GOOD
2023/12/25/17:07:05.685474,826429,1703495225,685225075,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.69,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.69,24.8828235217,121.156020353,352.7561,-0.1701,0.0807,-0.0081,-0.364339842,0.104614142,156.056299161,INS_SOLUTION_GOOD
2023/12/25/17:07:05.696051,826430,1703495225,695789823,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.7,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.7,24.8828235061,121.156020361,352.7559,-0.1751,0.0828,-0.0095,-0.365510934,0.116227794,156.056351636,INS_SOLUTION_GOOD
2023/12/25/17:07:05.703974,826431,1703495225,703783731,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.71,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.71,24.88282349,121.15602037,352.7558,-0.1808,0.0854,-0.0101,-0.366529321,0.12505869,156.057575087,INS_SOLUTION_GOOD
2023/12/25/17:07:05.715712,826432,1703495225,715450247,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.72,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.72,24.8828234735,121.156020378,352.7557,-0.186,0.0883,-0.0107,-0.366610539,0.125161613,156.056278692,INS_SOLUTION_GOOD
2023/12/25/17:07:05.725152,826433,1703495225,724847699,,INSPVAA,USB2,0,39.5,FINESTEERING,2294,119243.73,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119243.73,24.8828234565,121.156020387,352.7556,-0.1913,0.0907,-0.0105,-0.367437252,0.12769344,156.055997811,INS_SOLUTION_GOOD
