time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2023/12/25/17:13:23.447428,169116,1703495603,445411096,/gps,0,0,24.882845655,121.156041087,352.429992676,"(0.00017688999357879168, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:13:23.497513,169117,1703495603,495552817,/gps,0,0,24.8828456533,121.156041085,352.429992676,"(0.00017688999357879168, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:13:23.547058,169118,1703495603,545081200,/gps,0,0,24.8828456517,121.156041085,352.429992676,"(0.00017688999357879168, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:13:23.597250,169119,1703495603,595350655,/gps,0,0,24.88284565,121.156041085,352.429992676,"(0.00017688999357879168, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:13:23.647191,169120,1703495603,645128573,/gps,0,0,24.8828456517,121.156041085,352.429992676,"(0.00017688999357879168, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:13:23.697192,169121,1703495603,695127220,/gps,0,0,24.88284565,121.156041085,352.429992676,"(0.00017688999357879168, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:13:23.747031,169122,1703495603,745544963,/gps,0,0,24.8828456483,121.156041092,352.429992676,"(0.00017688999357879168, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:13:23.797300,169123,1703495603,795414760,/gps,0,0,24.8828456333,121.156041095,352.429992676,"(0.00017688999357879168, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:13:23.847277,169124,1703495603,845170629,/gps,0,0,24.882845615,121.156041097,352.429992676,"(0.00017688999357879168, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:13:23.897336,169125,1703495603,895376270,/gps,0,0,24.8828456,121.156041102,352.429992676,"(0.00017688999357879168, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:13:23.947145,169126,1703495603,945348802,/gps,0,0,24.882845585,121.15604111,352.429992676,"(0.00017688999357879168, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:13:24.010181,169127,1703495604,8677101,/gps,0,0,24.8828455617,121.156041115,352.429992676,"(0.00017688999357879168, 0.0, 0.0, 0.0, 0.00012769000818341984, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:13:24.047206,169128,1703495604,45127426,/gps,0,0,24.8828455367,121.156041122,352.429992676,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00012543999105453507, 0.0, 0.0, 0.0, 0.00018769000028580427)",2
2023/12/25/17:13:24.097121,169129,1703495604,95343269,/gps,0,0,24.8828455167,121.156041133,352.429992676,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00012543999105453507, 0.0, 0.0, 0.0, 0.00018769000028580427)",2
2023/12/25/17:13:24.147899,169130,1703495604,145234781,/gps,0,0,24.8828454933,121.156041145,352.420013428,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00012543999105453507, 0.0, 0.0, 0.0, 0.00018769000028580427)",2
2023/12/25/17:13:24.197251,169131,1703495604,195397413,/gps,0,0,24.8828454633,121.156041157,352.420013428,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00012543999105453507, 0.0, 0.0, 0.0, 0.00018769000028580427)",2
