time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.novatel_msg_header.message_name,.novatel_msg_header.port,.novatel_msg_header.sequence_num,.novatel_msg_header.percent_idle_time,.novatel_msg_header.gps_time_status,.novatel_msg_header.gps_week_num,.novatel_msg_header.gps_seconds,.novatel_msg_header.receiver_status.original_status_code,.novatel_msg_header.receiver_status.error_flag,.novatel_msg_header.receiver_status.temperature_flag,.novatel_msg_header.receiver_status.voltage_supply_flag,.novatel_msg_header.receiver_status.antenna_powered,.novatel_msg_header.receiver_status.antenna_is_open,.novatel_msg_header.receiver_status.antenna_is_shorted,.novatel_msg_header.receiver_status.cpu_overload_flag,.novatel_msg_header.receiver_status.com1_buffer_overrun,.novatel_msg_header.receiver_status.com2_buffer_overrun,.novatel_msg_header.receiver_status.com3_buffer_overrun,.novatel_msg_header.receiver_status.usb_buffer_overrun,.novatel_msg_header.receiver_status.rf1_agc_flag,.novatel_msg_header.receiver_status.rf2_agc_flag,.novatel_msg_header.receiver_status.almanac_flag,.novatel_msg_header.receiver_status.position_solution_flag,.novatel_msg_header.receiver_status.position_fixed_flag,.novatel_msg_header.receiver_status.clock_steering_status_enabled,.novatel_msg_header.receiver_status.clock_model_flag,.novatel_msg_header.receiver_status.oemv_external_oscillator_flag,.novatel_msg_header.receiver_status.software_resource_flag,.novatel_msg_header.receiver_status.aux1_status_event_flag,.novatel_msg_header.receiver_status.aux2_status_event_flag,.novatel_msg_header.receiver_status.aux3_status_event_flag,.novatel_msg_header.receiver_software_version,.week,.seconds,.latitude,.longitude,.height,.north_velocity,.east_velocity,.up_velocity,.roll,.pitch,.azimuth,.status
2023/12/25/17:11:51.234176,854818,1703495511,233899828,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.24,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.24,24.8828364415,121.156039266,352.6577,-0.0317,0.0117,0.0023,-0.691283489,0.010152191,157.542886409,INS_SOLUTION_GOOD
2023/12/25/17:11:51.244802,854819,1703495511,244519233,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.25,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.25,24.8828364389,121.156039267,352.6577,-0.0301,0.012,0.0004,-0.690005798,0.000117091,157.543104303,INS_SOLUTION_GOOD
2023/12/25/17:11:51.254391,854820,1703495511,254040254,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.26,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.26,24.8828364363,121.156039268,352.6578,-0.0301,0.0121,-0.0019,-0.692635652,-0.000324554,157.544401515,INS_SOLUTION_GOOD
2023/12/25/17:11:51.264453,854821,1703495511,264174688,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.27,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.27,24.8828364339,121.156039268,352.6578,-0.028,0.0109,-0.0034,-0.689965901,-0.006510305,157.544257473,INS_SOLUTION_GOOD
2023/12/25/17:11:51.274167,854822,1703495511,273835397,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.28,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.28,24.8828364315,121.156039269,352.6578,-0.0282,0.0106,-0.004,-0.68768668,0.006203381,157.54478306,INS_SOLUTION_GOOD
2023/12/25/17:11:51.283921,854823,1703495511,283635246,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.29,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.29,24.8828364292,121.15603927,352.6578,-0.0267,0.0096,-0.0033,-0.687677492,0.006115623,157.543383562,INS_SOLUTION_GOOD
2023/12/25/17:11:51.294746,854824,1703495511,294441819,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.3,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.3,24.882836427,121.15603927,352.6577,-0.0253,0.0093,-0.0032,-0.684249835,0.008715953,157.543350354,INS_SOLUTION_GOOD
2023/12/25/17:11:51.304178,854825,1703495511,303860274,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.31,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.31,24.8828364249,121.156039271,352.6577,-0.0255,0.0101,-0.0044,-0.689871418,0.013446892,157.540849305,INS_SOLUTION_GOOD
2023/12/25/17:11:51.313889,854826,1703495511,313614083,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.32,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.32,24.8828364226,121.156039272,352.6577,-0.0282,0.0115,-0.0055,-0.69019394,0.031693062,157.539513148,INS_SOLUTION_GOOD
2023/12/25/17:11:51.324418,854827,1703495511,324165958,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.33,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.33,24.8828364201,121.156039272,352.6577,-0.0303,0.0121,-0.008,-0.692033074,0.040343509,157.535331465,INS_SOLUTION_GOOD
2023/12/25/17:11:51.334081,854828,1703495511,333729850,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.34,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.34,24.8828364174,121.156039273,352.6576,-0.0329,0.0136,-0.0063,-0.688037694,0.048283873,157.534648364,INS_SOLUTION_GOOD
2023/12/25/17:11:51.344916,854829,1703495511,344574081,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.35,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.35,24.8828364145,121.156039275,352.6576,-0.0355,0.0157,-0.0043,-0.687448489,0.05081079,157.534076718,INS_SOLUTION_GOOD
2023/12/25/17:11:51.355114,854830,1703495511,353795755,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.36,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.36,24.8828364114,121.156039276,352.6576,-0.0368,0.0158,-0.0024,-0.6926782,0.039815934,157.534407733,INS_SOLUTION_GOOD
2023/12/25/17:11:51.364388,854831,1703495511,363807349,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.37,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.37,24.8828364082,121.156039277,352.6576,-0.0386,0.0162,-0.0037,-0.694444612,0.034333533,157.534620684,INS_SOLUTION_GOOD
2023/12/25/17:11:51.373347,854832,1703495511,372977949,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.38,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.38,24.8828364046,121.156039278,352.6576,-0.0422,0.0166,-0.0047,-0.697871217,0.037600013,157.530905727,INS_SOLUTION_GOOD
2023/12/25/17:11:51.384476,854833,1703495511,384213735,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.39,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.39,24.8828364011,121.15603928,352.6576,-0.0428,0.0173,-0.0028,-0.691257435,0.035192562,157.531850074,INS_SOLUTION_GOOD
2023/12/25/17:11:51.395289,854834,1703495511,394994737,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.4,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.4,24.8828363972,121.156039281,352.6576,-0.0444,0.0178,0.0001,-0.68842745,0.033438957,157.53206359,INS_SOLUTION_GOOD
2023/12/25/17:11:51.403018,854835,1703495511,402747498,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.41,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.41,24.8828363933,121.156039283,352.6577,-0.046,0.0181,0.0038,-0.69420592,0.015305856,157.53317252,INS_SOLUTION_GOOD
2023/12/25/17:11:51.414036,854836,1703495511,413762488,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.42,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.42,24.8828363895,121.156039284,352.6577,-0.0451,0.0174,-0.0012,-0.699520982,-0.003866446,157.530088286,INS_SOLUTION_GOOD
2023/12/25/17:11:51.424148,854837,1703495511,423830637,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.43,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.43,24.8828363856,121.156039285,352.6577,-0.044,0.0164,-0.0063,-0.700535031,-0.012963607,157.529691243,INS_SOLUTION_GOOD
2023/12/25/17:11:51.433035,854838,1703495511,432700814,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.44,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.44,24.8828363818,121.156039286,352.6576,-0.0424,0.0149,-0.0101,-0.698742766,-0.019588314,157.528599224,INS_SOLUTION_GOOD
2023/12/25/17:11:51.444699,854839,1703495511,444353579,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.45,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.45,24.8828363783,121.156039288,352.6576,-0.0404,0.0145,-0.008,-0.687969212,-0.002582145,157.527059631,INS_SOLUTION_GOOD
2023/12/25/17:11:51.454095,854840,1703495511,453731305,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.46,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.46,24.8828363748,121.156039289,352.6576,-0.0405,0.0133,-0.0039,-0.69164594,0.017160647,157.525126444,INS_SOLUTION_GOOD
2023/12/25/17:11:51.463027,854841,1703495511,462696874,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.47,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.47,24.8828363711,121.15603929,352.6575,-0.0416,0.013,-0.0036,-0.691941236,0.028442782,157.522057934,INS_SOLUTION_GOOD
2023/12/25/17:11:51.474263,854842,1703495511,474006291,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.48,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.48,24.8828363674,121.156039291,352.6575,-0.0443,0.0143,-0.0074,-0.696481005,0.03008094,157.521660754,INS_SOLUTION_GOOD
2023/12/25/17:11:51.483972,854843,1703495511,483697871,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.49,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.49,24.8828363634,121.156039292,352.6575,-0.0459,0.0162,-0.0092,-0.693098288,0.032910248,157.519112074,INS_SOLUTION_GOOD
2023/12/25/17:11:51.495110,854844,1703495511,494805614,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.5,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.5,24.8828363593,121.156039293,352.6574,-0.0472,0.018,-0.0097,-0.691236951,0.037789829,157.518679043,INS_SOLUTION_GOOD
2023/12/25/17:11:51.504432,854845,1703495511,504187692,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.51,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.51,24.8828363552,121.156039295,352.6574,-0.0481,0.02,-0.0061,-0.689795131,0.048417524,157.516971364,INS_SOLUTION_GOOD
2023/12/25/17:11:51.514148,854846,1703495511,513784700,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.52,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.52,24.882836351,121.156039297,352.6573,-0.0495,0.0217,-0.005,-0.689823685,0.050441765,157.517906697,INS_SOLUTION_GOOD
2023/12/25/17:11:51.523175,854847,1703495511,522853938,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.53,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.53,24.8828363465,121.156039299,352.6573,-0.0512,0.0233,-0.0036,-0.692388671,0.048455119,157.52254385,INS_SOLUTION_GOOD
2023/12/25/17:11:51.534274,854848,1703495511,534043460,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.54,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.54,24.8828363418,121.156039301,352.6573,-0.0544,0.0258,-0.004,-0.695072366,0.04543272,157.521629924,INS_SOLUTION_GOOD
2023/12/25/17:11:51.544614,854849,1703495511,544351128,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.55,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.55,24.8828363369,121.156039303,352.6573,-0.0574,0.0266,-0.0061,-0.696646718,0.045266029,157.526524225,INS_SOLUTION_GOOD
2023/12/25/17:11:51.564270,854850,1703495511,564024839,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.57,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.57,24.8828363264,121.156039307,352.6572,-0.0619,0.0248,-0.0053,-0.693640373,0.036591282,157.526407306,INS_SOLUTION_GOOD
2023/12/25/17:11:51.574280,854851,1703495511,573717356,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.58,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.58,24.8828363209,121.156039309,352.6572,-0.062,0.0233,-0.0037,-0.695528685,0.029800401,157.524446043,INS_SOLUTION_GOOD
2023/12/25/17:11:51.583038,854852,1703495511,582730507,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.59,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.59,24.8828363154,121.156039311,352.6572,-0.0626,0.0228,-0.0044,-0.697786512,0.029074051,157.521379314,INS_SOLUTION_GOOD
2023/12/25/17:11:51.595109,854853,1703495511,594816592,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.6,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.6,24.8828363099,121.156039313,352.6571,-0.0635,0.0227,-0.0065,-0.699975184,0.039213539,157.518653693,INS_SOLUTION_GOOD
2023/12/25/17:11:51.604170,854854,1703495511,603849940,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.61,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.61,24.8828363042,121.156039315,352.6571,-0.0651,0.0232,-0.0078,-0.697952758,0.050721275,157.515184386,INS_SOLUTION_GOOD
2023/12/25/17:11:51.613236,854855,1703495511,612957485,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.62,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.62,24.8828362982,121.156039318,352.657,-0.068,0.0245,-0.0078,-0.69478489,0.062589793,157.513622013,INS_SOLUTION_GOOD
2023/12/25/17:11:51.624341,854856,1703495511,624063458,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.63,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.63,24.8828362921,121.15603932,352.657,-0.0716,0.028,-0.0059,-0.697782628,0.062799419,157.513419389,INS_SOLUTION_GOOD
2023/12/25/17:11:51.634058,854857,1703495511,633716465,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.64,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.64,24.8828362855,121.156039323,352.6569,-0.0752,0.0305,-0.0103,-0.702709697,0.054537868,157.513314939,INS_SOLUTION_GOOD
2023/12/25/17:11:51.645118,854858,1703495511,644452969,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.65,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.65,24.8828362788,121.156039325,352.6568,-0.0764,0.0312,-0.0153,-0.705829181,0.043811439,157.512092982,INS_SOLUTION_GOOD
2023/12/25/17:11:51.654465,854859,1703495511,654188544,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.66,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.66,24.8828362721,121.156039328,352.6567,-0.0779,0.0295,-0.0155,-0.700221166,0.053539502,157.513264381,INS_SOLUTION_GOOD
2023/12/25/17:11:51.664014,854860,1703495511,663714575,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.67,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.67,24.8828362651,121.156039331,352.6566,-0.0799,0.0297,-0.0121,-0.698730529,0.080775397,157.511531968,INS_SOLUTION_GOOD
2023/12/25/17:11:51.673222,854861,1703495511,672900059,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.68,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.68,24.8828362578,121.156039333,352.6565,-0.0833,0.03,-0.0081,-0.696660817,0.108269444,157.511526369,INS_SOLUTION_GOOD
2023/12/25/17:11:51.685806,854862,1703495511,683749493,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.69,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.69,24.88283625,121.156039336,352.6565,-0.0894,0.0327,-0.0081,-0.701357984,0.113411456,157.510557098,INS_SOLUTION_GOOD
2023/12/25/17:11:51.695019,854863,1703495511,694714380,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.7,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.7,24.8828362417,121.156039339,352.6564,-0.0965,0.0362,-0.0086,-0.704057686,0.126678699,157.509464879,INS_SOLUTION_GOOD
2023/12/25/17:11:51.703084,854864,1703495511,702782426,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.71,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.71,24.8828362327,121.156039343,352.6563,-0.1031,0.0392,-0.0138,-0.707181347,0.115989501,157.504783744,INS_SOLUTION_GOOD
2023/12/25/17:11:51.714436,854865,1703495511,714176123,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.72,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.72,24.8828362235,121.156039347,352.6562,-0.1072,0.0435,-0.0141,-0.699663691,0.131064129,157.505339082,INS_SOLUTION_GOOD
2023/12/25/17:11:51.724159,854866,1703495511,723803578,,INSPVAA,USB2,0,30.5,FINESTEERING,2294,119529.73,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119529.73,24.8828362137,121.156039351,352.6561,-0.1113,0.0472,-0.0103,-0.696176446,0.133666726,157.504931794,INS_SOLUTION_GOOD
