time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.novatel_msg_header.message_name,.novatel_msg_header.port,.novatel_msg_header.sequence_num,.novatel_msg_header.percent_idle_time,.novatel_msg_header.gps_time_status,.novatel_msg_header.gps_week_num,.novatel_msg_header.gps_seconds,.novatel_msg_header.receiver_status.original_status_code,.novatel_msg_header.receiver_status.error_flag,.novatel_msg_header.receiver_status.temperature_flag,.novatel_msg_header.receiver_status.voltage_supply_flag,.novatel_msg_header.receiver_status.antenna_powered,.novatel_msg_header.receiver_status.antenna_is_open,.novatel_msg_header.receiver_status.antenna_is_shorted,.novatel_msg_header.receiver_status.cpu_overload_flag,.novatel_msg_header.receiver_status.com1_buffer_overrun,.novatel_msg_header.receiver_status.com2_buffer_overrun,.novatel_msg_header.receiver_status.com3_buffer_overrun,.novatel_msg_header.receiver_status.usb_buffer_overrun,.novatel_msg_header.receiver_status.rf1_agc_flag,.novatel_msg_header.receiver_status.rf2_agc_flag,.novatel_msg_header.receiver_status.almanac_flag,.novatel_msg_header.receiver_status.position_solution_flag,.novatel_msg_header.receiver_status.position_fixed_flag,.novatel_msg_header.receiver_status.clock_steering_status_enabled,.novatel_msg_header.receiver_status.clock_model_flag,.novatel_msg_header.receiver_status.oemv_external_oscillator_flag,.novatel_msg_header.receiver_status.software_resource_flag,.novatel_msg_header.receiver_status.aux1_status_event_flag,.novatel_msg_header.receiver_status.aux2_status_event_flag,.novatel_msg_header.receiver_status.aux3_status_event_flag,.novatel_msg_header.receiver_software_version,.week,.seconds,.latitude,.longitude,.height,.north_velocity,.east_velocity,.up_velocity,.roll,.pitch,.azimuth,.status
2023/12/25/17:09:33.124691,841089,1703495373,124285367,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.13,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.13,24.8828334945,121.156027026,352.7556,-0.1191,0.0457,-0.0073,0.355897415,0.035839991,156.779704307,INS_SOLUTION_GOOD
2023/12/25/17:09:33.134436,841090,1703495373,134166413,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.14,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.14,24.8828334834,121.15602703,352.7555,-0.1251,0.0483,-0.0058,0.357921898,0.038452258,156.77847743,INS_SOLUTION_GOOD
2023/12/25/17:09:33.145309,841091,1703495373,144930498,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.15,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.15,24.8828334719,121.156027035,352.7555,-0.1301,0.0503,-0.0057,0.355914075,0.049389912,156.774830899,INS_SOLUTION_GOOD
2023/12/25/17:09:33.154552,841092,1703495373,154275369,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.16,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.16,24.8828334599,121.156027041,352.7554,-0.1353,0.0533,-0.0047,0.360961117,0.050614254,156.772389927,INS_SOLUTION_GOOD
2023/12/25/17:09:33.164744,841093,1703495373,164402081,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.17,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.17,24.8828334475,121.156027046,352.7554,-0.1412,0.055,-0.0043,0.358673451,0.04932425,156.768047555,INS_SOLUTION_GOOD
2023/12/25/17:09:33.174799,841094,1703495373,174492326,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.18,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.18,24.8828334345,121.156027051,352.7553,-0.1458,0.0571,-0.0056,0.356446919,0.036870111,156.764176104,INS_SOLUTION_GOOD
2023/12/25/17:09:33.184554,841095,1703495373,184267320,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.19,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.19,24.8828334212,121.156027057,352.7552,-0.1503,0.0599,-0.0065,0.358282528,0.043487545,156.761715892,INS_SOLUTION_GOOD
2023/12/25/17:09:33.195444,841096,1703495373,195131976,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.2,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.2,24.8828334074,121.156027063,352.7552,-0.1551,0.0629,-0.0061,0.360468036,0.052118316,156.760055585,INS_SOLUTION_GOOD
2023/12/25/17:09:33.204402,841097,1703495373,204142793,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.21,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.21,24.8828333931,121.15602707,352.7551,-0.1607,0.0646,-0.0056,0.360735069,0.045901673,156.756208147,INS_SOLUTION_GOOD
2023/12/25/17:09:33.214881,841098,1703495373,214566120,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.22,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.22,24.8828333784,121.156027076,352.7551,-0.1657,0.0671,-0.0045,0.357689479,0.047774459,156.752584927,INS_SOLUTION_GOOD
2023/12/25/17:09:33.224637,841099,1703495373,224305746,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.23,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.23,24.8828333633,121.156027083,352.755,-0.1702,0.0708,-0.0055,0.364760303,0.058106645,156.749945188,INS_SOLUTION_GOOD
2023/12/25/17:09:33.234599,841100,1703495373,234260697,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.24,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.24,24.8828333477,121.15602709,352.7549,-0.1745,0.0728,-0.0082,0.358295126,0.051140919,156.749648222,INS_SOLUTION_GOOD
2023/12/25/17:09:33.245142,841101,1703495373,244782226,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.25,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.25,24.8828333317,121.156027098,352.7549,-0.1801,0.075,-0.0056,0.363130871,0.057057727,156.749157464,INS_SOLUTION_GOOD
2023/12/25/17:09:33.253944,841102,1703495373,253638923,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.26,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.26,24.8828333153,121.156027105,352.7548,-0.185,0.0777,-0.003,0.368983308,0.069193656,156.748028221,INS_SOLUTION_GOOD
2023/12/25/17:09:33.264941,841103,1703495373,264614754,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.27,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.27,24.8828332983,121.156027113,352.7548,-0.1903,0.081,-0.002,0.363498766,0.069792567,156.745034842,INS_SOLUTION_GOOD
2023/12/25/17:09:33.275123,841104,1703495373,274858166,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.28,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.28,24.8828332809,121.156027121,352.7548,-0.196,0.0832,-0.0056,0.356902619,0.058671248,156.746598569,INS_SOLUTION_GOOD
2023/12/25/17:09:33.284648,841105,1703495373,284373464,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.29,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.29,24.8828332629,121.15602713,352.7547,-0.2011,0.0863,-0.0065,0.364967858,0.062138728,156.747170413,INS_SOLUTION_GOOD
2023/12/25/17:09:33.295398,841106,1703495373,295149108,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.3,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.3,24.8828332446,121.156027138,352.7546,-0.2063,0.0887,-0.0043,0.369300939,0.070328793,156.746748563,INS_SOLUTION_GOOD
2023/12/25/17:09:33.304702,841107,1703495373,304405786,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.31,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.31,24.8828332257,121.156027147,352.7546,-0.2117,0.0899,-0.0028,0.362229486,0.059675267,156.745500937,INS_SOLUTION_GOOD
2023/12/25/17:09:33.314643,841108,1703495373,314356414,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.32,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.32,24.8828332063,121.156027156,352.7546,-0.2176,0.0924,-0.003,0.362421093,0.063973498,156.747800531,INS_SOLUTION_GOOD
2023/12/25/17:09:33.324495,841109,1703495373,324151210,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.33,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.33,24.8828331864,121.156027166,352.7545,-0.2237,0.0953,-0.005,0.365469614,0.062709916,156.745619869,INS_SOLUTION_GOOD
2023/12/25/17:09:33.334715,841110,1703495373,334386373,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.34,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.34,24.8828331659,121.156027175,352.7545,-0.2294,0.0973,-0.0057,0.365956713,0.054895417,156.747372737,INS_SOLUTION_GOOD
2023/12/25/17:09:33.345120,841111,1703495373,344697083,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.35,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.35,24.882833145,121.156027185,352.7544,-0.2349,0.0981,-0.0065,0.362606774,0.048431051,156.746147105,INS_SOLUTION_GOOD
2023/12/25/17:09:33.355406,841112,1703495373,355117849,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.36,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.36,24.8828331236,121.156027195,352.7544,-0.2388,0.1001,-0.0056,0.368949741,0.05526513,156.744691682,INS_SOLUTION_GOOD
2023/12/25/17:09:33.364752,841113,1703495373,364437011,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.37,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.37,24.8828331018,121.156027205,352.7543,-0.2444,0.1021,-0.005,0.367542233,0.059907765,156.742478283,INS_SOLUTION_GOOD
2023/12/25/17:09:33.374766,841114,1703495373,374512589,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.38,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.38,24.8828330795,121.156027215,352.7542,-0.2506,0.1038,-0.0064,0.365675439,0.059413023,156.742304876,INS_SOLUTION_GOOD
2023/12/25/17:09:33.384444,841115,1703495373,384205071,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.39,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.39,24.8828330566,121.156027225,352.7542,-0.2564,0.107,-0.007,0.36877206,0.064444428,156.738049968,INS_SOLUTION_GOOD
2023/12/25/17:09:33.395659,841116,1703495373,395391107,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.4,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.4,24.8828330331,121.156027236,352.7541,-0.2626,0.1102,-0.0063,0.368533919,0.071119056,156.735966472,INS_SOLUTION_GOOD
2023/12/25/17:09:33.405061,841117,1703495373,404851039,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.41,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.41,24.8828330092,121.156027247,352.754,-0.2683,0.1131,-0.0062,0.371411423,0.075525597,156.731558831,INS_SOLUTION_GOOD
2023/12/25/17:09:33.414813,841118,1703495373,414531047,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.42,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.42,24.8828329847,121.156027259,352.754,-0.2743,0.1161,-0.0049,0.372348501,0.074203429,156.730341596,INS_SOLUTION_GOOD
2023/12/25/17:09:33.424787,841119,1703495373,424492965,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.43,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.43,24.8828329597,121.15602727,352.7539,-0.2806,0.1197,-0.0042,0.37193489,0.06887679,156.727541867,INS_SOLUTION_GOOD
2023/12/25/17:09:33.434717,841120,1703495373,434433582,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.44,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.44,24.8828329341,121.156027282,352.7539,-0.2862,0.1225,-0.0054,0.369829747,0.070756358,156.726805323,INS_SOLUTION_GOOD
2023/12/25/17:09:33.445315,841121,1703495373,444906133,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.45,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.45,24.882832908,121.156027295,352.7538,-0.2919,0.1254,-0.0063,0.373186585,0.072522328,156.728132521,INS_SOLUTION_GOOD
2023/12/25/17:09:33.454718,841122,1703495373,454438436,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.46,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.46,24.8828328813,121.156027307,352.7538,-0.2983,0.128,-0.0039,0.374607057,0.059965382,156.728342929,INS_SOLUTION_GOOD
2023/12/25/17:09:33.464670,841123,1703495373,464362453,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.47,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.47,24.8828328542,121.15602732,352.7537,-0.3037,0.1298,-0.004,0.373939865,0.053737501,156.728777508,INS_SOLUTION_GOOD
2023/12/25/17:09:33.473428,841124,1703495373,473126928,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.48,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.48,24.8828328265,121.156027333,352.7537,-0.3093,0.131,-0.0059,0.373187897,0.05874178,156.7281462,INS_SOLUTION_GOOD
2023/12/25/17:09:33.485006,841125,1703495373,484701236,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.49,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.49,24.8828327983,121.156027346,352.7536,-0.3148,0.1327,-0.0064,0.376804032,0.056862616,156.727357705,INS_SOLUTION_GOOD
2023/12/25/17:09:33.495541,841126,1703495373,495206181,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.5,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.5,24.8828327697,121.156027359,352.7535,-0.32,0.1339,-0.0048,0.381177556,0.052350474,156.72798921,INS_SOLUTION_GOOD
2023/12/25/17:09:33.503398,841127,1703495373,503157124,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.51,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.51,24.8828327406,121.156027373,352.7535,-0.325,0.1354,-0.0031,0.383057389,0.048468316,156.729156125,INS_SOLUTION_GOOD
2023/12/25/17:09:33.514676,841128,1703495373,514360904,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.52,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.52,24.882832711,121.156027386,352.7535,-0.3306,0.1373,-0.0048,0.38420683,0.05399837,156.726503925,INS_SOLUTION_GOOD
2023/12/25/17:09:33.524721,841129,1703495373,524371973,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.53,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.53,24.8828326809,121.1560274,352.7534,-0.3362,0.139,-0.0079,0.384721294,0.059021905,156.725369369,INS_SOLUTION_GOOD
2023/12/25/17:09:33.533461,841130,1703495373,533171098,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.54,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.54,24.8828326503,121.156027414,352.7533,-0.3419,0.1416,-0.0075,0.391656202,0.057482321,156.726315164,INS_SOLUTION_GOOD
2023/12/25/17:09:33.544999,841131,1703495373,544614667,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.55,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.55,24.8828326192,121.156027428,352.7533,-0.3475,0.144,-0.0057,0.397167889,0.057950297,156.72565135,INS_SOLUTION_GOOD
2023/12/25/17:09:33.554835,841132,1703495373,554473118,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.56,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.56,24.8828325876,121.156027442,352.7532,-0.3532,0.1452,-0.0066,0.395886372,0.057373103,156.725303371,INS_SOLUTION_GOOD
2023/12/25/17:09:33.563487,841133,1703495373,563165930,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.57,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.57,24.8828325554,121.156027457,352.7531,-0.3592,0.1474,-0.0084,0.399014827,0.056326981,156.725296463,INS_SOLUTION_GOOD
2023/12/25/17:09:33.574866,841134,1703495373,574605557,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.58,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.58,24.8828325228,121.156027471,352.753,-0.365,0.1498,-0.0092,0.402438069,0.041648702,156.724727673,INS_SOLUTION_GOOD
2023/12/25/17:09:33.584516,841135,1703495373,584202653,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.59,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.59,24.8828324896,121.156027486,352.7529,-0.3699,0.1508,-0.0108,0.404524875,0.042292929,156.72385161,INS_SOLUTION_GOOD
2023/12/25/17:09:33.595455,841136,1703495373,595149203,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.6,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.6,24.882832456,121.156027501,352.7528,-0.3744,0.1525,-0.011,0.411257283,0.045469534,156.723821602,INS_SOLUTION_GOOD
2023/12/25/17:09:33.604526,841137,1703495373,604292265,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.61,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.61,24.882832422,121.156027517,352.7527,-0.3793,0.1546,-0.01,0.414064078,0.046277986,156.723021182,INS_SOLUTION_GOOD
2023/12/25/17:09:33.614510,841138,1703495373,614256752,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.62,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.62,24.8828323875,121.156027532,352.7526,-0.3842,0.1565,-0.0101,0.414634533,0.04160775,156.718284217,INS_SOLUTION_GOOD
2023/12/25/17:09:33.623502,841139,1703495373,623189819,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.63,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.63,24.8828323526,121.156027548,352.7525,-0.3895,0.1584,-0.013,0.414679877,0.04605889,156.717031936,INS_SOLUTION_GOOD
2023/12/25/17:09:33.634998,841140,1703495373,634733775,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.64,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.64,24.8828323172,121.156027564,352.7523,-0.3955,0.1614,-0.0149,0.418652269,0.055176,156.716814097,INS_SOLUTION_GOOD
2023/12/25/17:09:33.645118,841141,1703495373,644744877,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.65,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.65,24.8828322812,121.15602758,352.7522,-0.4012,0.1647,-0.014,0.425171497,0.060182488,156.714812452,INS_SOLUTION_GOOD
2023/12/25/17:09:33.653524,841142,1703495373,653212970,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119391.66,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119391.66,24.8828322448,121.156027596,352.752,-0.406,0.1677,-0.014,0.427867677,0.056281776,156.715427604,INS_SOLUTION_GOOD
