time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.novatel_msg_header.message_name,.novatel_msg_header.port,.novatel_msg_header.sequence_num,.novatel_msg_header.percent_idle_time,.novatel_msg_header.gps_time_status,.novatel_msg_header.gps_week_num,.novatel_msg_header.gps_seconds,.novatel_msg_header.receiver_status.original_status_code,.novatel_msg_header.receiver_status.error_flag,.novatel_msg_header.receiver_status.temperature_flag,.novatel_msg_header.receiver_status.voltage_supply_flag,.novatel_msg_header.receiver_status.antenna_powered,.novatel_msg_header.receiver_status.antenna_is_open,.novatel_msg_header.receiver_status.antenna_is_shorted,.novatel_msg_header.receiver_status.cpu_overload_flag,.novatel_msg_header.receiver_status.com1_buffer_overrun,.novatel_msg_header.receiver_status.com2_buffer_overrun,.novatel_msg_header.receiver_status.com3_buffer_overrun,.novatel_msg_header.receiver_status.usb_buffer_overrun,.novatel_msg_header.receiver_status.rf1_agc_flag,.novatel_msg_header.receiver_status.rf2_agc_flag,.novatel_msg_header.receiver_status.almanac_flag,.novatel_msg_header.receiver_status.position_solution_flag,.novatel_msg_header.receiver_status.position_fixed_flag,.novatel_msg_header.receiver_status.clock_steering_status_enabled,.novatel_msg_header.receiver_status.clock_model_flag,.novatel_msg_header.receiver_status.oemv_external_oscillator_flag,.novatel_msg_header.receiver_status.software_resource_flag,.novatel_msg_header.receiver_status.aux1_status_event_flag,.novatel_msg_header.receiver_status.aux2_status_event_flag,.novatel_msg_header.receiver_status.aux3_status_event_flag,.novatel_msg_header.receiver_software_version,.week,.seconds,.latitude,.longitude,.height,.north_velocity,.east_velocity,.up_velocity,.roll,.pitch,.azimuth,.status
2023/12/25/17:05:27.174673,816639,1703495127,174378985,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.18,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.18,24.8828202984,121.156008289,352.772,-0.0225,0.019,0.0014,-1.559127538,0.363200964,159.283802659,INS_SOLUTION_GOOD
2023/12/25/17:05:27.186082,816640,1703495127,185853031,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.19,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.19,24.8828202961,121.15600829,352.772,-0.0263,0.0206,0.0035,-1.565040494,0.363630706,159.287079893,INS_SOLUTION_GOOD
2023/12/25/17:05:27.196587,816641,1703495127,196300755,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.2,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.2,24.8828202937,121.156008292,352.772,-0.027,0.0214,0.0034,-1.562834233,0.342281932,159.293242254,INS_SOLUTION_GOOD
2023/12/25/17:05:27.204534,816642,1703495127,204272942,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.21,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.21,24.8828202912,121.156008293,352.7721,-0.0278,0.0215,0.0031,-1.565707338,0.32871845,159.297115259,INS_SOLUTION_GOOD
2023/12/25/17:05:27.215893,816643,1703495127,215594338,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.22,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.22,24.8828202887,121.156008294,352.7721,-0.0268,0.0194,0.0022,-1.56828986,0.302437515,159.299738577,INS_SOLUTION_GOOD
2023/12/25/17:05:27.226094,816644,1703495127,225858465,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.23,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.23,24.8828202864,121.156008295,352.7721,-0.0243,0.0171,0.0003,-1.566051574,0.295247501,159.304481555,INS_SOLUTION_GOOD
2023/12/25/17:05:27.234757,816645,1703495127,234400507,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.24,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.24,24.8828202844,121.156008296,352.7721,-0.0208,0.0143,-0.0009,-1.564063668,0.286080661,159.306771461,INS_SOLUTION_GOOD
2023/12/25/17:05:27.246386,816646,1703495127,246039620,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.25,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.25,24.8828202825,121.156008297,352.7721,-0.0187,0.0121,-0.0017,-1.562984408,0.293494381,159.305627327,INS_SOLUTION_GOOD
2023/12/25/17:05:27.255956,816647,1703495127,255643581,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.26,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.26,24.8828202809,121.156008297,352.7721,-0.016,0.0105,-0.0009,-1.561603571,0.296025494,159.3048636,INS_SOLUTION_GOOD
2023/12/25/17:05:27.264741,816648,1703495127,264399328,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.27,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.27,24.8828202794,121.156008298,352.772,-0.0149,0.0089,-0.0019,-1.563481939,0.303105435,159.299350976,INS_SOLUTION_GOOD
2023/12/25/17:05:27.275785,816649,1703495127,275492792,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.28,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.28,24.8828202781,121.156008298,352.772,-0.0145,0.0089,-0.0037,-1.563587349,0.312740267,159.296224766,INS_SOLUTION_GOOD
2023/12/25/17:05:27.285827,816650,1703495127,285514350,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.29,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.29,24.8828202767,121.156008298,352.7719,-0.0139,0.0091,-0.0059,-1.564453662,0.321247237,159.294492461,INS_SOLUTION_GOOD
2023/12/25/17:05:27.296504,816651,1703495127,296188395,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.3,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.3,24.8828202754,121.156008299,352.7719,-0.0143,0.0099,-0.0066,-1.56332217,0.331408833,159.289288566,INS_SOLUTION_GOOD
2023/12/25/17:05:27.306278,816652,1703495127,306027112,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.31,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.31,24.8828202741,121.156008299,352.7718,-0.0138,0.0109,-0.0059,-1.564791103,0.337662974,159.287553706,INS_SOLUTION_GOOD
2023/12/25/17:05:27.315762,816653,1703495127,315460920,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.32,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.32,24.8828202727,121.156008299,352.7718,-0.0151,0.0118,-0.0044,-1.566512549,0.350380631,159.285672638,INS_SOLUTION_GOOD
2023/12/25/17:05:27.324723,816654,1703495127,324448939,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.33,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.33,24.8828202711,121.1560083,352.7717,-0.0176,0.0133,-0.0039,-1.569053382,0.366114538,159.283392468,INS_SOLUTION_GOOD
2023/12/25/17:05:27.336146,816655,1703495127,335815198,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.34,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.34,24.8828202693,121.156008301,352.7717,-0.0203,0.0149,-0.0041,-1.570649663,0.368279756,159.282149484,INS_SOLUTION_GOOD
2023/12/25/17:05:27.346247,816656,1703495127,345905005,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.35,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.35,24.8828202672,121.156008302,352.7716,-0.0244,0.0172,-0.0024,-1.571259532,0.37280859,159.284252599,INS_SOLUTION_GOOD
2023/12/25/17:05:27.354708,816657,1703495127,354369928,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.36,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.36,24.8828202648,121.156008303,352.7716,-0.0277,0.019,-0.0007,-1.571893273,0.3648557,159.28362266,INS_SOLUTION_GOOD
2023/12/25/17:05:27.366141,816658,1703495127,365850069,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.37,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.37,24.8828202623,121.156008304,352.7716,-0.0289,0.0196,-0.0005,-1.574044593,0.348606086,159.285908324,INS_SOLUTION_GOOD
2023/12/25/17:05:27.375888,816659,1703495127,375582099,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.38,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.38,24.8828202596,121.156008306,352.7716,-0.0296,0.0194,0.0008,-1.575758452,0.335841078,159.287172873,INS_SOLUTION_GOOD
2023/12/25/17:05:27.384749,816660,1703495127,384455468,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.39,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.39,24.882820257,121.156008307,352.7716,-0.0288,0.0186,0.0002,-1.574112071,0.324263529,159.289582194,INS_SOLUTION_GOOD
2023/12/25/17:05:27.396796,816661,1703495127,396462365,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.4,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.4,24.8828202544,121.156008308,352.7716,-0.0276,0.0172,0.0004,-1.573415472,0.31926889,159.293733172,INS_SOLUTION_GOOD
2023/12/25/17:05:27.406152,816662,1703495127,405861925,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.41,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.41,24.8828202519,121.156008309,352.7716,-0.0269,0.0162,0.0009,-1.573213776,0.316528061,159.296130109,INS_SOLUTION_GOOD
2023/12/25/17:05:27.415024,816663,1703495127,414684485,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.42,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.42,24.8828202495,121.15600831,352.7716,-0.0259,0.0156,-0.0001,-1.571839627,0.314635071,159.296505302,INS_SOLUTION_GOOD
2023/12/25/17:05:27.426129,816664,1703495127,425854858,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.43,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.43,24.8828202471,121.156008311,352.7715,-0.0257,0.0154,-0.0022,-1.572440339,0.310764331,159.297908435,INS_SOLUTION_GOOD
2023/12/25/17:05:27.435819,816665,1703495127,435470794,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.44,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.44,24.8828202448,121.156008312,352.7715,-0.0235,0.0134,-0.0042,-1.572271262,0.302588589,159.297325568,INS_SOLUTION_GOOD
2023/12/25/17:05:27.446686,816666,1703495127,446023649,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.45,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.45,24.8828202428,121.156008313,352.7715,-0.0209,0.013,-0.0049,-1.568250955,0.304408939,159.296188341,INS_SOLUTION_GOOD
2023/12/25/17:05:27.455937,816667,1703495127,455612443,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.46,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.46,24.882820241,121.156008313,352.7714,-0.0188,0.0121,-0.0041,-1.569663253,0.31402274,159.297748169,INS_SOLUTION_GOOD
2023/12/25/17:05:27.465598,816668,1703495127,465304282,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.47,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.47,24.8828202393,121.156008314,352.7714,-0.018,0.0115,-0.0037,-1.567912835,0.326794357,159.29855254,INS_SOLUTION_GOOD
2023/12/25/17:05:27.475063,816669,1703495127,474663878,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.48,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.48,24.8828202376,121.156008314,352.7713,-0.0178,0.0117,-0.0047,-1.571092791,0.338721279,159.295140317,INS_SOLUTION_GOOD
2023/12/25/17:05:27.485879,816670,1703495127,485584991,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.49,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.49,24.8828202358,121.156008315,352.7713,-0.0199,0.0125,-0.0047,-1.574308629,0.350903941,159.294411347,INS_SOLUTION_GOOD
2023/12/25/17:05:27.496580,816671,1703495127,496271767,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.5,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.5,24.8828202338,121.156008316,352.7712,-0.0224,0.0137,-0.0045,-1.573040566,0.355347693,159.292397715,INS_SOLUTION_GOOD
2023/12/25/17:05:27.504640,816672,1703495127,504401788,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.51,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.51,24.8828202316,121.156008317,352.7712,-0.0241,0.0144,-0.0049,-1.575175864,0.360557016,159.292999604,INS_SOLUTION_GOOD
2023/12/25/17:05:27.515837,816673,1703495127,515538098,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.52,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.52,24.8828202293,121.156008318,352.7711,-0.0262,0.015,-0.0038,-1.575555657,0.35930321,159.289713888,INS_SOLUTION_GOOD
2023/12/25/17:05:27.525492,816674,1703495127,525233775,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.53,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.53,24.8828202268,121.156008319,352.7711,-0.0273,0.0156,-0.0024,-1.577270102,0.355843503,159.289617144,INS_SOLUTION_GOOD
2023/12/25/17:05:27.534575,816675,1703495127,534277783,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.54,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.54,24.8828202243,121.15600832,352.7711,-0.0283,0.0161,-0.0015,-1.580356039,0.34917835,159.286689214,INS_SOLUTION_GOOD
2023/12/25/17:05:27.546506,816676,1703495127,545979537,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.55,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.55,24.8828202216,121.156008321,352.771,-0.0302,0.0173,-0.0019,-1.581898576,0.350680052,159.285846885,INS_SOLUTION_GOOD
2023/12/25/17:05:27.555754,816677,1703495127,555409303,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.56,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.56,24.8828202187,121.156008322,352.771,-0.0315,0.0179,-0.0026,-1.582027429,0.348335928,159.285026204,INS_SOLUTION_GOOD
2023/12/25/17:05:27.564595,816678,1703495127,564269051,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.57,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.57,24.8828202158,121.156008323,352.771,-0.0325,0.0185,-0.0026,-1.580159622,0.342415625,159.285950979,INS_SOLUTION_GOOD
2023/12/25/17:05:27.575725,816679,1703495127,575330474,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.58,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.58,24.8828202128,121.156008324,352.7709,-0.033,0.0193,-0.0019,-1.580544926,0.335797496,159.287765077,INS_SOLUTION_GOOD
2023/12/25/17:05:27.585597,816680,1703495127,585255211,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.59,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.59,24.8828202099,121.156008326,352.7709,-0.0324,0.0192,-0.0029,-1.580854958,0.326187567,159.292459994,INS_SOLUTION_GOOD
2023/12/25/17:05:27.596584,816681,1703495127,596169453,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.6,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.6,24.8828202069,121.156008327,352.7709,-0.0325,0.0191,-0.0055,-1.582361704,0.32570381,159.292960683,INS_SOLUTION_GOOD
2023/12/25/17:05:27.606112,816682,1703495127,605844584,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.61,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.61,24.882820204,121.156008329,352.7708,-0.0309,0.0179,-0.0083,-1.580332593,0.322718681,159.297707421,INS_SOLUTION_GOOD
2023/12/25/17:05:27.615554,816683,1703495127,615179970,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.62,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.62,24.8828202012,121.15600833,352.7707,-0.0308,0.0176,-0.0089,-1.577351697,0.338016361,159.302133112,INS_SOLUTION_GOOD
2023/12/25/17:05:27.624583,816684,1703495127,624242278,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.63,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.63,24.8828201983,121.156008331,352.7706,-0.0316,0.0175,-0.0061,-1.57464618,0.358574706,159.302546452,INS_SOLUTION_GOOD
2023/12/25/17:05:27.635588,816685,1703495127,635193381,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.64,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.64,24.8828201952,121.156008332,352.7706,-0.035,0.0175,-0.005,-1.57520465,0.374440784,159.304547724,INS_SOLUTION_GOOD
2023/12/25/17:05:27.646291,816686,1703495127,645951894,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.65,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.65,24.8828201918,121.156008334,352.7705,-0.0382,0.018,-0.0056,-1.577510611,0.381711843,159.30598469,INS_SOLUTION_GOOD
2023/12/25/17:05:27.655007,816687,1703495127,654590585,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.66,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.66,24.8828201881,121.156008335,352.7704,-0.042,0.019,-0.0064,-1.579010428,0.383055858,159.30331612,INS_SOLUTION_GOOD
2023/12/25/17:05:27.665484,816688,1703495127,665224708,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.67,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.67,24.8828201841,121.156008336,352.7703,-0.0452,0.0202,-0.008,-1.578689656,0.38441927,159.30168256,INS_SOLUTION_GOOD
2023/12/25/17:05:27.675581,816689,1703495127,675276264,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.68,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.68,24.8828201799,121.156008338,352.7703,-0.0483,0.0212,-0.0074,-1.57821941,0.391457806,159.29934663,INS_SOLUTION_GOOD
2023/12/25/17:05:27.685493,816690,1703495127,685226182,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.69,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.69,24.8828201753,121.15600834,352.7702,-0.0519,0.0227,-0.0061,-1.577072095,0.399928304,159.298054657,INS_SOLUTION_GOOD
2023/12/25/17:05:27.696379,816691,1703495127,696081909,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.7,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.7,24.8828201704,121.156008341,352.7701,-0.0561,0.0249,-0.0044,-1.578759835,0.404015786,159.294897763,INS_SOLUTION_GOOD
2023/12/25/17:05:27.705630,816692,1703495127,705288898,,INSPVAA,USB2,0,35.0,FINESTEERING,2294,119145.71,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119145.71,24.8828201651,121.156008344,352.7701,-0.0601,0.0268,-0.004,-1.581362433,0.395922827,159.294473754,INS_SOLUTION_GOOD
