time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2023/12/25/17:07:06.348528,161665,1703495226,346350892,/gps,0,0,24.88282431,121.156012422,352.510009766,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010404000750839724, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:06.398709,161666,1703495226,396770463,/gps,0,0,24.8828240617,121.156012552,352.510009766,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010404000750839724, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:06.448321,161667,1703495226,446380842,/gps,0,0,24.8828238,121.156012688,352.510009766,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010404000750839724, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:06.498557,161668,1703495226,496676678,/gps,0,0,24.8828235217,121.156012825,352.510009766,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010404000750839724, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:06.548713,161669,1703495226,546740682,/gps,0,0,24.882823235,121.156012965,352.510009766,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010404000750839724, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:06.599142,161670,1703495226,596768113,/gps,0,0,24.8828229383,121.156013107,352.510009766,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010404000750839724, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:06.648737,161671,1703495226,646515801,/gps,0,0,24.8828226333,121.156013252,352.5,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010404000750839724, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:06.698977,161672,1703495226,696793036,/gps,0,0,24.8828223167,121.1560134,352.5,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010404000750839724, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:06.748979,161673,1703495226,746483572,/gps,0,0,24.8828219883,121.156013552,352.5,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010404000750839724, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:06.799024,161674,1703495226,796640158,/gps,0,0,24.8828216517,121.15601371,352.5,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010404000750839724, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:06.848892,161675,1703495226,846511713,/gps,0,0,24.8828213117,121.156013878,352.5,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010404000750839724, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:06.899088,161676,1703495226,896902356,/gps,0,0,24.8828209617,121.15601406,352.489990234,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010404000750839724, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:06.949073,161677,1703495226,946347663,/gps,0,0,24.88282061,121.15601425,352.489990234,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010404000750839724, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:07.012465,161678,1703495227,748397,/gps,0,0,24.8828202483,121.156014445,352.489990234,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010404000750839724, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:07.048357,161679,1703495227,46787317,/gps,0,0,24.8828198817,121.156014643,352.489990234,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:07.099047,161680,1703495227,96582879,/gps,0,0,24.8828195067,121.156014842,352.489990234,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:07.148655,161681,1703495227,146985534,/gps,0,0,24.8828191233,121.156015042,352.489990234,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:07.198920,161682,1703495227,196860371,/gps,0,0,24.88281873,121.15601524,352.480010986,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:07.298756,161683,1703495227,296900121,/gps,0,0,24.882817915,121.156015642,352.480010986,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:07.348422,161684,1703495227,347453293,/gps,0,0,24.8828174933,121.156015857,352.470001221,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:07.398696,161685,1703495227,396668303,/gps,0,0,24.8828170683,121.156016075,352.470001221,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:07.449762,161686,1703495227,446211344,/gps,0,0,24.8828166267,121.156016295,352.470001221,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:07.498808,161687,1703495227,496893786,/gps,0,0,24.8828161783,121.156016522,352.470001221,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:07.549008,161688,1703495227,546863837,/gps,0,0,24.88281572,121.156016758,352.470001221,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:07.599302,161689,1703495227,597125062,/gps,0,0,24.882815255,121.156017,352.459991455,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:07.651322,161690,1703495227,649125106,/gps,0,0,24.8828147817,121.156017242,352.459991455,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:07.698808,161691,1703495227,696712864,/gps,0,0,24.8828143033,121.156017488,352.459991455,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:07.748786,161692,1703495227,746559181,/gps,0,0,24.8828138183,121.15601774,352.459991455,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:07.799142,161693,1703495227,797120346,/gps,0,0,24.8828133233,121.156017993,352.459991455,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:07.848944,161694,1703495227,846706207,/gps,0,0,24.8828128167,121.15601825,352.459991455,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:07.898666,161695,1703495227,896717302,/gps,0,0,24.882812305,121.156018512,352.450012207,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:07.948900,161696,1703495227,947385276,/gps,0,0,24.88281178,121.15601878,352.450012207,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:08.012576,161697,1703495228,863542,/gps,0,0,24.882811245,121.156019058,352.450012207,"(0.00016641001130282898, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.0001716100025767088)",2
2023/12/25/17:07:08.048545,161698,1703495228,46849493,/gps,0,0,24.88281071,121.156019337,352.440002441,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00017955998897790926)",2
2023/12/25/17:07:08.099271,161699,1703495228,96572138,/gps,0,0,24.8828101633,121.156019603,352.440002441,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00017955998897790926)",2
2023/12/25/17:07:08.149650,161700,1703495228,146714961,/gps,0,0,24.8828096083,121.156019878,352.440002441,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00017955998897790926)",2
2023/12/25/17:07:08.199030,161701,1703495228,197217118,/gps,0,0,24.8828090383,121.156020162,352.429992676,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00017955998897790926)",2
2023/12/25/17:07:08.249595,161702,1703495228,246580575,/gps,0,0,24.8828084617,121.156020447,352.429992676,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00017955998897790926)",2
2023/12/25/17:07:08.299083,161703,1703495228,296936902,/gps,0,0,24.8828078783,121.156020733,352.429992676,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00017955998897790926)",2
2023/12/25/17:07:08.349113,161704,1703495228,347263895,/gps,0,0,24.88280729,121.156021027,352.420013428,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00017955998897790926)",2
2023/12/25/17:07:08.398787,161705,1703495228,396621594,/gps,0,0,24.8828066817,121.15602133,352.420013428,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00017955998897790926)",2
2023/12/25/17:07:08.499343,161706,1703495228,496862433,/gps,0,0,24.8828054517,121.156021947,352.410003662,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00017955998897790926)",2
2023/12/25/17:07:08.550218,161707,1703495228,546801835,/gps,0,0,24.88280482,121.156022257,352.410003662,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00017955998897790926)",2
2023/12/25/17:07:08.598788,161708,1703495228,596607702,/gps,0,0,24.8828041783,121.156022572,352.410003662,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00017955998897790926)",2
2023/12/25/17:07:08.648578,161709,1703495228,646440946,/gps,0,0,24.8828035317,121.15602289,352.410003662,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00017955998897790926)",2
2023/12/25/17:07:08.699116,161710,1703495228,696711924,/gps,0,0,24.8828028817,121.156023212,352.399993896,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00017955998897790926)",2
2023/12/25/17:07:08.749825,161711,1703495228,746727529,/gps,0,0,24.8828022183,121.156023538,352.399993896,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00017955998897790926)",2
2023/12/25/17:07:08.799182,161712,1703495228,796789790,/gps,0,0,24.8828015467,121.156023873,352.399993896,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00017955998897790926)",2
2023/12/25/17:07:08.848769,161713,1703495228,846455424,/gps,0,0,24.88280086,121.156024212,352.390014648,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00017955998897790926)",2
2023/12/25/17:07:08.898674,161714,1703495228,897297584,/gps,0,0,24.8828001583,121.156024553,352.390014648,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00017955998897790926)",2
2023/12/25/17:07:08.948650,161715,1703495228,946442616,/gps,0,0,24.8827994483,121.156024897,352.390014648,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00017955998897790926)",2
2023/12/25/17:07:09.011370,161716,1703495229,205293,/gps,0,0,24.88279874,121.156025247,352.390014648,"(0.0001716100025767088, 0.0, 0.0, 0.0, 0.00011024999702721836, 0.0, 0.0, 0.0, 0.00017955998897790926)",2
2023/12/25/17:07:09.048892,161717,1703495229,46554301,/gps,0,0,24.8827980233,121.156025597,352.390014648,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:09.098864,161718,1703495229,96542286,/gps,0,0,24.8827972833,121.156025942,352.380004883,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:09.148956,161719,1703495229,146734220,/gps,0,0,24.8827965367,121.156026285,352.380004883,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:09.199166,161720,1703495229,196255334,/gps,0,0,24.8827957767,121.156026633,352.380004883,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:09.248637,161721,1703495229,246540813,/gps,0,0,24.88279501,121.156026988,352.380004883,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:09.298731,161722,1703495229,296587825,/gps,0,0,24.88279424,121.156027353,352.369995117,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:09.348308,161723,1703495229,346306026,/gps,0,0,24.882793465,121.156027728,352.369995117,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:09.399224,161724,1703495229,397350654,/gps,0,0,24.88279268,121.156028105,352.369995117,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:09.448550,161725,1703495229,446538049,/gps,0,0,24.8827918833,121.156028478,352.359985352,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:09.498737,161726,1703495229,496753259,/gps,0,0,24.8827910817,121.156028857,352.359985352,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:09.548596,161727,1703495229,546689884,/gps,0,0,24.882790275,121.15602924,352.359985352,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:09.598810,161728,1703495229,596655519,/gps,0,0,24.882789455,121.156029627,352.359985352,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:09.648394,161729,1703495229,646754838,/gps,0,0,24.88278862,121.15603001,352.350006104,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:09.698736,161730,1703495229,696648935,/gps,0,0,24.8827877733,121.156030388,352.350006104,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:09.748929,161731,1703495229,746718813,/gps,0,0,24.8827869117,121.156030763,352.350006104,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:09.798951,161732,1703495229,796610488,/gps,0,0,24.8827860417,121.156031153,352.339996338,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:09.848623,161733,1703495229,846473118,/gps,0,0,24.8827851683,121.15603156,352.329986572,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:09.898802,161734,1703495229,896740738,/gps,0,0,24.8827842917,121.156031973,352.329986572,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:09.948363,161735,1703495229,946357898,/gps,0,0,24.88278341,121.156032388,352.329986572,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:10.011297,161736,1703495230,277808,/gps,0,0,24.8827825217,121.156032808,352.329986572,"(0.00017955998897790926, 0.0, 0.0, 0.0, 0.00011881000240385534, 0.0, 0.0, 0.0, 0.0001904399955993891)",2
2023/12/25/17:07:10.049103,161737,1703495230,46674083,/gps,0,0,24.8827816317,121.156033243,352.329986572,"(0.0001904399955993891, 0.0, 0.0, 0.0, 0.00012996000438272957, 0.0, 0.0, 0.0, 0.0002044899977838993)",2
2023/12/25/17:07:10.148565,161738,1703495230,146461150,/gps,0,0,24.8827798567,121.15603414,352.320007324,"(0.0001904399955993891, 0.0, 0.0, 0.0, 0.00012996000438272957, 0.0, 0.0, 0.0, 0.0002044899977838993)",2
2023/12/25/17:07:10.198925,161739,1703495230,197522301,/gps,0,0,24.8827789583,121.156034592,352.320007324,"(0.0001904399955993891, 0.0, 0.0, 0.0, 0.00012996000438272957, 0.0, 0.0, 0.0, 0.0002044899977838993)",2
2023/12/25/17:07:10.248964,161740,1703495230,246543746,/gps,0,0,24.8827780533,121.156035048,352.320007324,"(0.0001904399955993891, 0.0, 0.0, 0.0, 0.00012996000438272957, 0.0, 0.0, 0.0, 0.0002044899977838993)",2
2023/12/25/17:07:10.298776,161741,1703495230,296794112,/gps,0,0,24.8827771317,121.156035502,352.309997559,"(0.0001904399955993891, 0.0, 0.0, 0.0, 0.00012996000438272957, 0.0, 0.0, 0.0, 0.0002044899977838993)",2
2023/12/25/17:07:10.348602,161742,1703495230,346343917,/gps,0,0,24.882776195,121.156035938,352.309997559,"(0.0001904399955993891, 0.0, 0.0, 0.0, 0.00012996000438272957, 0.0, 0.0, 0.0, 0.0002044899977838993)",2
2023/12/25/17:07:10.398729,161743,1703495230,396688249,/gps,0,0,24.882775245,121.156036365,352.309997559,"(0.0001904399955993891, 0.0, 0.0, 0.0, 0.00012996000438272957, 0.0, 0.0, 0.0, 0.0002044899977838993)",2
2023/12/25/17:07:10.448773,161744,1703495230,446597439,/gps,0,0,24.88277428,121.156036783,352.299987793,"(0.0001904399955993891, 0.0, 0.0, 0.0, 0.00012996000438272957, 0.0, 0.0, 0.0, 0.0002044899977838993)",2
2023/12/25/17:07:10.499170,161745,1703495230,497277029,/gps,0,0,24.8827733067,121.156037217,352.299987793,"(0.0001904399955993891, 0.0, 0.0, 0.0, 0.00012996000438272957, 0.0, 0.0, 0.0, 0.0002044899977838993)",2
2023/12/25/17:07:10.549809,161746,1703495230,547990030,/gps,0,0,24.8827723383,121.156037665,352.290008545,"(0.0001904399955993891, 0.0, 0.0, 0.0, 0.00012996000438272957, 0.0, 0.0, 0.0, 0.0002044899977838993)",2
2023/12/25/17:07:10.598682,161747,1703495230,596821224,/gps,0,0,24.8827713617,121.15603813,352.290008545,"(0.0001904399955993891, 0.0, 0.0, 0.0, 0.00012996000438272957, 0.0, 0.0, 0.0, 0.0002044899977838993)",2
2023/12/25/17:07:10.649143,161748,1703495230,646451552,/gps,0,0,24.88277039,121.1560386,352.290008545,"(0.0001904399955993891, 0.0, 0.0, 0.0, 0.00012996000438272957, 0.0, 0.0, 0.0, 0.0002044899977838993)",2
2023/12/25/17:07:10.698840,161749,1703495230,696585965,/gps,0,0,24.882769425,121.156039075,352.290008545,"(0.0001904399955993891, 0.0, 0.0, 0.0, 0.00012996000438272957, 0.0, 0.0, 0.0, 0.0002044899977838993)",2
2023/12/25/17:07:10.748787,161750,1703495230,746146677,/gps,0,0,24.88276846,121.156039553,352.290008545,"(0.0001904399955993891, 0.0, 0.0, 0.0, 0.00012996000438272957, 0.0, 0.0, 0.0, 0.0002044899977838993)",2
2023/12/25/17:07:10.798497,161751,1703495230,796585253,/gps,0,0,24.882767485,121.156040032,352.290008545,"(0.0001904399955993891, 0.0, 0.0, 0.0, 0.00012996000438272957, 0.0, 0.0, 0.0, 0.0002044899977838993)",2
2023/12/25/17:07:10.848744,161752,1703495230,846610730,/gps,0,0,24.88276651,121.156040517,352.290008545,"(0.0001904399955993891, 0.0, 0.0, 0.0, 0.00012996000438272957, 0.0, 0.0, 0.0, 0.0002044899977838993)",2
