time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.novatel_msg_header.message_name,.novatel_msg_header.port,.novatel_msg_header.sequence_num,.novatel_msg_header.percent_idle_time,.novatel_msg_header.gps_time_status,.novatel_msg_header.gps_week_num,.novatel_msg_header.gps_seconds,.novatel_msg_header.receiver_status.original_status_code,.novatel_msg_header.receiver_status.error_flag,.novatel_msg_header.receiver_status.temperature_flag,.novatel_msg_header.receiver_status.voltage_supply_flag,.novatel_msg_header.receiver_status.antenna_powered,.novatel_msg_header.receiver_status.antenna_is_open,.novatel_msg_header.receiver_status.antenna_is_shorted,.novatel_msg_header.receiver_status.cpu_overload_flag,.novatel_msg_header.receiver_status.com1_buffer_overrun,.novatel_msg_header.receiver_status.com2_buffer_overrun,.novatel_msg_header.receiver_status.com3_buffer_overrun,.novatel_msg_header.receiver_status.usb_buffer_overrun,.novatel_msg_header.receiver_status.rf1_agc_flag,.novatel_msg_header.receiver_status.rf2_agc_flag,.novatel_msg_header.receiver_status.almanac_flag,.novatel_msg_header.receiver_status.position_solution_flag,.novatel_msg_header.receiver_status.position_fixed_flag,.novatel_msg_header.receiver_status.clock_steering_status_enabled,.novatel_msg_header.receiver_status.clock_model_flag,.novatel_msg_header.receiver_status.oemv_external_oscillator_flag,.novatel_msg_header.receiver_status.software_resource_flag,.novatel_msg_header.receiver_status.aux1_status_event_flag,.novatel_msg_header.receiver_status.aux2_status_event_flag,.novatel_msg_header.receiver_status.aux3_status_event_flag,.novatel_msg_header.receiver_software_version,.week,.seconds,.latitude,.longitude,.height,.north_velocity,.east_velocity,.up_velocity,.roll,.pitch,.azimuth,.status
2023/12/25/17:13:23.534156,863996,1703495603,533815339,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.54,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.54,24.8828420133,121.156049842,352.6538,0.002,0.0012,-0.0013,-1.165692686,-0.014927337,160.92783519,INS_SOLUTION_GOOD
2023/12/25/17:13:23.544497,863997,1703495603,544164160,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.55,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.55,24.8828420132,121.156049842,352.6538,0.003,0.0012,-0.0016,-1.165776345,-0.0152418,160.926876168,INS_SOLUTION_GOOD
2023/12/25/17:13:23.553745,863998,1703495603,553400698,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.56,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.56,24.8828420129,121.156049842,352.6537,0.0034,0.0015,-0.0019,-1.166633539,-0.013742907,160.924555127,INS_SOLUTION_GOOD
2023/12/25/17:13:23.563512,863999,1703495603,563194206,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.57,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.57,24.8828420128,121.156049842,352.6537,0.0041,0.0013,-0.0024,-1.167902811,-0.014863121,160.928184434,INS_SOLUTION_GOOD
2023/12/25/17:13:23.573452,864000,1703495603,573149407,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.58,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.58,24.8828420128,121.156049842,352.6537,0.0047,0.0018,-0.0013,-1.167185395,-0.010957748,160.924631432,INS_SOLUTION_GOOD
2023/12/25/17:13:23.583449,864001,1703495603,583115632,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.59,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.59,24.8828420128,121.156049843,352.6536,0.0055,0.002,-0.0016,-1.167294364,-0.011273222,160.926055207,INS_SOLUTION_GOOD
2023/12/25/17:13:23.594705,864002,1703495603,594404794,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.6,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.6,24.882842013,121.156049843,352.6536,0.0059,0.0016,-0.0009,-1.167881358,-0.009086998,160.92682385,INS_SOLUTION_GOOD
2023/12/25/17:13:23.603615,864003,1703495603,603340996,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.61,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.61,24.8828420129,121.156049843,352.6536,0.0057,0.0014,-0.0002,-1.168243793,-0.006839952,160.928181379,INS_SOLUTION_GOOD
2023/12/25/17:13:23.613713,864004,1703495603,613274637,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.62,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.62,24.882842013,121.156049843,352.6536,0.0059,0.0014,-0.0001,-1.169941617,-0.0068817,160.929247204,INS_SOLUTION_GOOD
2023/12/25/17:13:23.623516,864005,1703495603,623187829,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.63,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.63,24.8828420131,121.156049843,352.6536,0.0056,0.0011,-0.0004,-1.170116251,-0.008379861,160.927678957,INS_SOLUTION_GOOD
2023/12/25/17:13:23.633674,864006,1703495603,633324062,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.64,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.64,24.8828420132,121.156049843,352.6536,0.0056,0.0009,-0.0012,-1.170776577,-0.00834943,160.929400125,INS_SOLUTION_GOOD
2023/12/25/17:13:23.644589,864007,1703495603,644197740,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.65,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.65,24.8828420134,121.156049843,352.6535,0.0061,0.0004,-0.0018,-1.172021783,-0.004788138,160.929256783,INS_SOLUTION_GOOD
2023/12/25/17:13:23.653750,864008,1703495603,653403899,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.66,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.66,24.8828420133,121.156049843,352.6535,0.005,0.0001,-0.0028,-1.173352677,-0.003239614,160.928681878,INS_SOLUTION_GOOD
2023/12/25/17:13:23.663642,864009,1703495603,663324917,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.67,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.67,24.8828420133,121.156049843,352.6534,0.004,0.0011,-0.003,-1.170183607,-0.002993507,160.929056556,INS_SOLUTION_GOOD
2023/12/25/17:13:23.673397,864010,1703495603,673094726,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.68,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.68,24.8828420132,121.156049843,352.6534,0.0026,0.0017,-0.0046,-1.171099981,-0.002604646,160.931236073,INS_SOLUTION_GOOD
2023/12/25/17:13:23.683851,864011,1703495603,683584232,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.69,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.69,24.8828420129,121.156049843,352.6533,0.0016,0.0017,-0.0059,-1.169984912,-0.002594755,160.931855994,INS_SOLUTION_GOOD
2023/12/25/17:13:23.694572,864012,1703495603,694247544,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.7,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.7,24.8828420128,121.156049843,352.6533,0.0007,0.0032,-0.0079,-1.167998407,-0.002121707,160.931570393,INS_SOLUTION_GOOD
2023/12/25/17:13:23.703406,864013,1703495603,703088313,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.71,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.71,24.8828420123,121.156049843,352.6532,-0.0001,0.0047,-0.007,-1.166764979,0.012326215,160.937476496,INS_SOLUTION_GOOD
2023/12/25/17:13:23.713540,864014,1703495603,713139248,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.72,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.72,24.8828420118,121.156049844,352.6531,-0.0023,0.0074,-0.0057,-1.162067564,0.027195918,160.942817394,INS_SOLUTION_GOOD
2023/12/25/17:13:23.723540,864015,1703495603,723215476,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.73,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.73,24.882842011,121.156049844,352.653,-0.0059,0.0086,-0.0037,-1.165930605,0.042362401,160.948983265,INS_SOLUTION_GOOD
2023/12/25/17:13:23.733438,864016,1703495603,733095154,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.74,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.74,24.8828420098,121.156049845,352.653,-0.0119,0.01,-0.0036,-1.165039962,0.054696914,160.955074052,INS_SOLUTION_GOOD
2023/12/25/17:13:23.744432,864017,1703495603,744071069,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.75,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.75,24.8828420082,121.156049846,352.6529,-0.0171,0.0106,-0.0045,-1.166624917,0.066105449,160.961225587,INS_SOLUTION_GOOD
2023/12/25/17:13:23.753967,864018,1703495603,753471905,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.76,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.76,24.882842006,121.156049847,352.6529,-0.0219,0.01,-0.0032,-1.163941583,0.060405643,160.965257586,INS_SOLUTION_GOOD
2023/12/25/17:13:23.763384,864019,1703495603,763089004,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.77,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.77,24.8828420035,121.156049848,352.6529,-0.0257,0.0094,-0.0015,-1.162310451,0.06183274,160.965727303,INS_SOLUTION_GOOD
2023/12/25/17:13:23.773520,864020,1703495603,773184728,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.78,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.78,24.8828420006,121.156049849,352.6528,-0.0308,0.0089,0.001,-1.1614616,0.065548201,160.964557197,INS_SOLUTION_GOOD
2023/12/25/17:13:23.784130,864021,1703495603,783856388,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.79,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.79,24.8828419973,121.156049849,352.6529,-0.0346,0.0088,0.0026,-1.162921503,0.051032044,160.961858818,INS_SOLUTION_GOOD
2023/12/25/17:13:23.794791,864022,1703495603,794515480,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.8,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.8,24.8828419937,121.15604985,352.6529,-0.0386,0.0087,0.0039,-1.16297246,0.041850382,160.953722381,INS_SOLUTION_GOOD
2023/12/25/17:13:23.803599,864023,1703495603,803257691,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.81,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.81,24.8828419898,121.156049851,352.6529,-0.0387,0.0083,0.0024,-1.164562604,0.010532073,160.948202375,INS_SOLUTION_GOOD
2023/12/25/17:13:23.813653,864024,1703495603,813316451,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.82,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.82,24.8828419859,121.156049852,352.6529,-0.04,0.0087,0.0015,-1.165867497,0.002306203,160.940142182,INS_SOLUTION_GOOD
2023/12/25/17:13:23.823385,864025,1703495603,823110260,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.83,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.83,24.8828419821,121.156049853,352.6529,-0.0374,0.0092,0.0005,-1.160416792,-0.017360461,160.937068402,INS_SOLUTION_GOOD
2023/12/25/17:13:23.833683,864026,1703495603,833357639,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.84,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.84,24.8828419785,121.156049853,352.6529,-0.0348,0.0093,0.0004,-1.161840186,-0.025642012,160.932100919,INS_SOLUTION_GOOD
2023/12/25/17:13:23.844577,864027,1703495603,844258085,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.85,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.85,24.8828419754,121.156049854,352.6529,-0.0306,0.0097,0.0002,-1.159096612,-0.043478048,160.931150171,INS_SOLUTION_GOOD
2023/12/25/17:13:23.854118,864028,1703495603,853814184,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.86,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.86,24.8828419722,121.156049855,352.6529,-0.0282,0.0099,-0.0017,-1.167128678,-0.039674176,160.927674824,INS_SOLUTION_GOOD
2023/12/25/17:13:23.864031,864029,1703495603,863770431,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.87,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.87,24.8828419694,121.156049856,352.6528,-0.0254,0.0086,-0.007,-1.169299049,-0.035230528,160.930563552,INS_SOLUTION_GOOD
2023/12/25/17:13:23.873683,864030,1703495603,873346598,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.88,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.88,24.8828419669,121.156049857,352.6527,-0.0234,0.0081,-0.0096,-1.165406701,-0.013867914,160.933539978,INS_SOLUTION_GOOD
2023/12/25/17:13:23.883453,864031,1703495603,883116411,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.89,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.89,24.8828419645,121.156049858,352.6526,-0.0224,0.0089,-0.0085,-1.159302429,0.005061633,160.93690949,INS_SOLUTION_GOOD
2023/12/25/17:13:23.894715,864032,1703495603,894379437,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.9,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.9,24.8828419622,121.156049858,352.6525,-0.0225,0.0095,-0.0065,-1.157280054,0.01995231,160.935957378,INS_SOLUTION_GOOD
2023/12/25/17:13:23.903635,864033,1703495603,903368208,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.91,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.91,24.8828419595,121.156049859,352.6524,-0.0251,0.0108,-0.007,-1.162773551,0.035265944,160.941052119,INS_SOLUTION_GOOD
2023/12/25/17:13:23.913481,864034,1703495603,913135503,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.92,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.92,24.8828419568,121.15604986,352.6523,-0.0279,0.0109,-0.0099,-1.164983771,0.046516321,160.945843857,INS_SOLUTION_GOOD
2023/12/25/17:13:23.923954,864035,1703495603,923680058,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.93,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.93,24.8828419537,121.156049861,352.6522,-0.0315,0.012,-0.0093,-1.159034052,0.066319644,160.946974657,INS_SOLUTION_GOOD
2023/12/25/17:13:23.933849,864036,1703495603,933515152,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.94,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.94,24.8828419503,121.156049863,352.6522,-0.0364,0.0139,-0.0047,-1.152338106,0.074801183,160.950316688,INS_SOLUTION_GOOD
2023/12/25/17:13:23.944621,864037,1703495603,944321443,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.95,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.95,24.8828419467,121.156049864,352.6521,-0.0399,0.0151,-0.0001,-1.150225978,0.076380203,160.952557722,INS_SOLUTION_GOOD
2023/12/25/17:13:23.954161,864038,1703495603,953779239,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.96,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.96,24.8828419424,121.156049865,352.6521,-0.0453,0.0157,0.0009,-1.156705586,0.067061467,160.949856965,INS_SOLUTION_GOOD
2023/12/25/17:13:23.963601,864039,1703495603,963317443,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.97,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.97,24.8828419378,121.156049867,352.6521,-0.0484,0.0161,0.0002,-1.160059062,0.04724793,160.950193058,INS_SOLUTION_GOOD
2023/12/25/17:13:23.973472,864040,1703495603,973134101,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.98,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.98,24.8828419331,121.156049868,352.6521,-0.0502,0.0164,-0.0011,-1.159103058,0.036270492,160.948887629,INS_SOLUTION_GOOD
2023/12/25/17:13:23.983998,864041,1703495603,983758689,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119621.99,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119621.99,24.8828419283,121.15604987,352.6521,-0.0509,0.0157,0.0006,-1.155367228,0.031025514,160.945293762,INS_SOLUTION_GOOD
2023/12/25/17:13:23.997818,864042,1703495603,997534105,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119622.0,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119622.0,24.8828419234,121.156049871,352.6521,-0.0522,0.0156,0.0044,-1.153960856,0.030322298,160.941463876,INS_SOLUTION_GOOD
2023/12/25/17:13:24.010718,864043,1703495604,10462853,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119622.01,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119622.01,24.8828419184,121.156049873,352.6521,-0.0528,0.0168,0.0058,-1.156113334,0.006505827,160.937729219,INS_SOLUTION_GOOD
2023/12/25/17:13:24.014041,864044,1703495604,13771804,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119622.02,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119622.02,24.8828419135,121.156049875,352.6521,-0.0501,0.0173,-0.0004,-1.16227613,-0.012905214,160.934567561,INS_SOLUTION_GOOD
2023/12/25/17:13:24.023662,864045,1703495604,23354241,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119622.03,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119622.03,24.8828419086,121.156049876,352.6521,-0.0501,0.0176,-0.0053,-1.163871436,-0.016299867,160.932301477,INS_SOLUTION_GOOD
2023/12/25/17:13:24.032987,864046,1703495604,32623141,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119622.04,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119622.04,24.8828419041,121.156049878,352.652,-0.0474,0.017,-0.0088,-1.161977552,-0.02032476,160.930772548,INS_SOLUTION_GOOD
2023/12/25/17:13:24.044386,864047,1703495604,44039726,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119622.05,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119622.05,24.8828418997,121.15604988,352.6519,-0.0455,0.0172,-0.0061,-1.153424054,0.00383697,160.926970564,INS_SOLUTION_GOOD
2023/12/25/17:13:24.053766,864048,1703495604,53418457,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119622.06,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119622.06,24.8828418958,121.156049881,352.6519,-0.043,0.018,-0.0018,-1.15540242,0.004324264,160.931852183,INS_SOLUTION_GOOD
2023/12/25/17:13:24.062908,864049,1703495604,62575953,,INSPVAA,USB2,0,33.5,FINESTEERING,2294,119622.07,33570816,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14968,2294,119622.07,24.882841892,121.156049883,352.6519,-0.0429,0.0194,-0.0009,-1.158130046,0.015771938,160.930762887,INS_SOLUTION_GOOD
