time,.pitch,.roll,.height,.xx,.yy
2024/05/14/14:06:58.845736,-0.115345403552,0.316568940878,95.0,79.6786117554,126.297157288
2024/05/14/14:06:58.945777,0.281933814287,0.142349466681,97.0,79.1604995728,125.816314697
2024/05/14/14:06:59.045907,-0.0578651688993,0.279153108597,92.0,78.6423873901,125.335472107
2024/05/14/14:06:59.145998,0.281933814287,0.142349466681,93.0,78.1242752075,124.854629517
2024/05/14/14:06:59.246082,-0.0578651688993,0.279153108597,88.0,77.6061630249,124.373786926
2024/05/14/14:06:59.346190,0.334516465664,0.142349466681,89.0,77.0880508423,123.892944336
2024/05/14/14:06:59.446279,-0.0578651688993,0.260132610798,83.0,76.5699386597,123.412101746
2024/05/14/14:06:59.546380,0.281933814287,0.122232303023,84.0,76.0518264771,122.931259155
2024/05/14/14:06:59.646474,-0.0578651688993,0.221519365907,79.0,75.5337142944,122.450416565
2024/05/14/14:06:59.746607,0.281933814287,0.122232303023,80.0,75.0156021118,121.969573975
2024/05/14/14:06:59.846713,0.227700755,0.221519365907,75.0,74.4974899292,121.488731384
2024/05/14/14:06:59.946916,0.0,0.102015219629,71.0,73.9793777466,121.007888794
2024/05/14/14:07:00.047053,0.227700755,0.182223007083,71.0,73.461265564,120.527046204
2024/05/14/14:07:00.147128,0.0,0.102015219629,67.0,72.9431533813,120.046203613
2024/05/14/14:07:00.247159,0.227700755,0.182223007083,67.0,72.4250411987,119.565361023
2024/05/14/14:07:00.347309,-0.0578651688993,0.102015219629,63.0,71.9069290161,119.084518433
2024/05/14/14:07:00.447503,0.227700755,0.162351325154,64.0,71.3888168335,118.603675842
2024/05/14/14:07:00.547616,0.0,0.0817141085863,60.0,70.8707046509,118.122833252
2024/05/14/14:07:00.647819,0.172070920467,0.162351325154,60.0,70.3525924683,117.641990662
2024/05/14/14:07:00.748014,0.0,0.0817141085863,57.0,69.8344802856,117.161148071
2024/05/14/14:07:00.848112,0.172070920467,0.0817141085863,57.0,69.316368103,116.680305481
2024/05/14/14:07:00.948276,-0.0578651688993,0.0817141085863,54.0,68.7982559204,116.199462891
2024/05/14/14:07:01.048331,0.172070920467,0.0817141085863,55.0,68.2801437378,115.7186203
2024/05/14/14:07:01.148507,0.0,0.0613452866673,52.0,67.7620315552,115.23777771
2024/05/14/14:07:01.248656,0.172070920467,0.0613452866673,52.0,67.2439193726,114.75693512
2024/05/14/14:07:01.348771,-0.0578651688993,0.0817141085863,49.0,66.7258071899,114.276092529
2024/05/14/14:07:01.448858,0.172070920467,0.0613452866673,50.0,66.2076950073,113.795249939
2024/05/14/14:07:01.549027,-0.0578651688993,0.0817141085863,47.0,65.6895828247,113.314407349
2024/05/14/14:07:01.649047,0.115345403552,0.0613452866673,48.0,65.1714706421,112.833564758
2024/05/14/14:07:01.749261,0.0,0.122232303023,46.0,64.6533584595,112.352722168
2024/05/14/14:07:01.849390,0.115345403552,0.0613452866673,46.0,64.1352462769,111.871879578
2024/05/14/14:07:01.949513,-0.057865396142,0.142349466681,44.0,63.6171340942,111.391036987
2024/05/14/14:07:02.049649,0.115345850587,0.0613452866673,45.0,63.0990257263,110.910194397
2024/05/14/14:07:02.149803,-0.057865396142,0.122232303023,43.0,62.5809173584,110.429351807
2024/05/14/14:07:02.249900,0.17207159102,0.0817141085863,44.0,62.0628089905,109.948509216
2024/05/14/14:07:02.349982,-0.057865396142,0.142349466681,41.0,61.5447006226,109.467666626
2024/05/14/14:07:02.450093,0.115345850587,0.0613452866673,42.0,61.0265922546,108.986824036
2024/05/14/14:07:02.550235,0.115345850587,0.142349466681,40.0,60.5084838867,108.505981445
2024/05/14/14:07:02.650345,-0.057865396142,0.0613452866673,38.0,59.9903755188,108.025138855
2024/05/14/14:07:02.750439,0.115345850587,0.142349466681,39.0,59.4722671509,107.544296265
2024/05/14/14:07:02.850525,-0.057865396142,0.0613452866673,37.0,58.954158783,107.063453674
2024/05/14/14:07:02.950644,0.17207159102,0.162351325154,38.0,58.436050415,106.582611084
2024/05/14/14:07:03.050767,-0.057865396142,0.0817141085863,35.0,57.9179420471,106.101768494
2024/05/14/14:07:03.150876,0.115345850587,0.142349466681,36.0,57.3998336792,105.620925903
2024/05/14/14:07:03.250973,-0.057865396142,0.0817141085863,34.0,56.8817253113,105.140083313
2024/05/14/14:07:03.351100,0.115345850587,0.142349466681,35.0,56.3636169434,104.659240723
2024/05/14/14:07:03.451254,-0.057865396142,0.0613452866673,33.0,55.8455085754,104.178398132
2024/05/14/14:07:03.551357,0.17207159102,0.162351325154,34.0,55.3274002075,103.697555542
2024/05/14/14:07:03.651511,-0.057865396142,0.0817141085863,31.0,54.8092918396,103.216712952
2024/05/14/14:07:03.751623,0.115345850587,0.0613452866673,32.0,54.2911834717,102.735870361
2024/05/14/14:07:03.851648,-0.057865396142,0.0613452866673,30.0,53.7730751038,102.255027771
2024/05/14/14:07:03.951800,0.17207159102,0.0817141085863,31.0,53.2549667358,101.774185181
2024/05/14/14:07:04.051887,-0.057865396142,0.102015219629,28.0,52.7368583679,101.29334259
2024/05/14/14:07:04.151971,0.0,0.0,29.0,52.21875,100.8125
